Results for illegal audios:

    audio name = 260-123286-0008.wav, index = 23, energy = 0.000000
    audio name = 237-126133-0012.wav, index = 391, energy = 0.033407
    audio name = 237-126133-0001.wav, index = 647, energy = 0.031676
    audio name = 237-126133-0018.wav, index = 115, energy = 0.034172
    audio name = 237-126133-0000.wav, index = 1244, energy = 0.032504
    audio name = 237-126133-0007.wav, index = 304, energy = 0.028102
    audio name = 237-126133-0013.wav, index = 343, energy = 0.032867
    audio name = 237-126133-0010.wav, index = 314, energy = 0.025477
    audio name = 237-126133-0016.wav, index = 333, energy = 0.026125
    audio name = 237-126133-0008.wav, index = 18, energy = 0.029750
    audio name = 237-126133-0019.wav, index = 118, energy = 0.036806
    audio name = 237-126133-0004.wav, index = 250, energy = 0.006045
    audio name = 237-126133-0024.wav, index = 787, energy = 0.025853
    audio name = 237-126133-0022.wav, index = 344, energy = 0.032872
    audio name = 237-126133-0006.wav, index = 577, energy = 0.002198
    audio name = 237-126133-0021.wav, index = 229, energy = 0.032758
    audio name = 237-126133-0005.wav, index = 179, energy = 0.030379
    audio name = 237-126133-0011.wav, index = 166, energy = 0.027469
    audio name = 237-126133-0014.wav, index = 174, energy = 0.024917
    audio name = 237-126133-0009.wav, index = 291, energy = 0.026006
    audio name = 237-126133-0017.wav, index = 577, energy = 0.031642
    audio name = 237-126133-0003.wav, index = 71, energy = 0.034153
    audio name = 237-126133-0002.wav, index = 355, energy = 0.027936
    audio name = 237-126133-0020.wav, index = 216, energy = 0.027654
    audio name = 6930-75918-0020.wav, index = 66, energy = 0.023607
    audio name = 6930-76324-0000.wav, index = 255, energy = 0.025818
    audio name = 6930-75918-0004.wav, index = 220, energy = 0.024554
    audio name = 6930-76324-0002.wav, index = 510, energy = 0.032633
    audio name = 6930-75918-0011.wav, index = 3, energy = 0.037315
    audio name = 6930-75918-0017.wav, index = 390, energy = 0.029301
    audio name = 6930-75918-0006.wav, index = 145, energy = 0.033199
    audio name = 6930-75918-0000.wav, index = 114, energy = 0.030185
    audio name = 6930-76324-0003.wav, index = 121, energy = 0.029405
    audio name = 6930-75918-0010.wav, index = 24, energy = 0.039832
    audio name = 6930-75918-0007.wav, index = 46, energy = 0.031560
    audio name = 6930-75918-0001.wav, index = 8, energy = 0.020738
    audio name = 6930-75918-0016.wav, index = 568, energy = 0.024444
    audio name = 6930-75918-0008.wav, index = 430, energy = 0.031168
    audio name = 6930-75918-0015.wav, index = 478, energy = 0.031100
    audio name = 6930-76324-0001.wav, index = 126, energy = 0.038574
    audio name = 6930-75918-0013.wav, index = 172, energy = 0.028726
    audio name = 6930-75918-0002.wav, index = 4, energy = 0.035763
    audio name = 6930-75918-0014.wav, index = 291, energy = 0.020574
    audio name = 6930-75918-0009.wav, index = 339, energy = 0.028132
    audio name = 6930-75918-0005.wav, index = 198, energy = 0.028400
    audio name = 6930-75918-0018.wav, index = 18, energy = 0.023815
    audio name = 6930-75918-0012.wav, index = 26, energy = 0.035997
    audio name = 6930-75918-0003.wav, index = 351, energy = 0.023412
    audio name = 6930-75918-0019.wav, index = 302, energy = 0.032016


spk = 4446

  Results for legal audios:

    audio name = 4446-2275-0037.wav, index = 41, energy = 0.000027
    audio name = 4446-2273-0019.wav, index = 291, energy = 0.000030
    audio name = 4446-2273-0010.wav, index = 1088, energy = 0.000022
    audio name = 4446-2273-0008.wav, index = 314, energy = 0.000015
    audio name = 4446-2271-0009.wav, index = 112, energy = 0.000005
    audio name = 4446-2275-0004.wav, index = 10, energy = 0.000021
    audio name = 4446-2275-0009.wav, index = 11, energy = 0.000031
    audio name = 4446-2275-0032.wav, index = 142, energy = 0.000031
    audio name = 4446-2271-0002.wav, index = 7, energy = 0.000007
    audio name = 4446-2275-0029.wav, index = 13, energy = 0.000023
    audio name = 4446-2275-0002.wav, index = 733, energy = 0.000022
    audio name = 4446-2271-0004.wav, index = 125, energy = 0.000004
    audio name = 4446-2273-0022.wav, index = 352, energy = 0.000015
    audio name = 4446-2275-0007.wav, index = 1, energy = 0.000030
    audio name = 4446-2271-0008.wav, index = 528, energy = 0.000006
    audio name = 4446-2271-0003.wav, index = 341, energy = 0.000007
    audio name = 4446-2273-0015.wav, index = 34, energy = 0.000019
    audio name = 4446-2273-0025.wav, index = 360, energy = 0.000037
    audio name = 4446-2275-0010.wav, index = 0, energy = 0.000027
    audio name = 4446-2271-0012.wav, index = 11, energy = 0.000007
    audio name = 4446-2275-0025.wav, index = 17, energy = 0.000029
    audio name = 4446-2271-0022.wav, index = 63, energy = 0.000006
    audio name = 4446-2273-0005.wav, index = 29, energy = 0.000035
    audio name = 4446-2275-0039.wav, index = 186, energy = 0.000030
    audio name = 4446-2271-0014.wav, index = 88, energy = 0.000006
    audio name = 4446-2271-0000.wav, index = 186, energy = 0.000007
    audio name = 4446-2271-0005.wav, index = 8, energy = 0.000007
    audio name = 4446-2275-0028.wav, index = 185, energy = 0.000032
    audio name = 4446-2273-0026.wav, index = 94, energy = 0.000034
    audio name = 4446-2271-0010.wav, index = 90, energy = 0.000008
    audio name = 4446-2273-0023.wav, index = 600, energy = 0.000038
    audio name = 4446-2273-0012.wav, index = 5, energy = 0.000031
    audio name = 4446-2273-0034.wav, index = 328, energy = 0.000017
    audio name = 4446-2271-0001.wav, index = 590, energy = 0.000007
    audio name = 4446-2275-0035.wav, index = 23, energy = 0.000025
    audio name = 4446-2275-0034.wav, index = 287, energy = 0.000034
    audio name = 4446-2273-0011.wav, index = 254, energy = 0.000021
    audio name = 4446-2273-0021.wav, index = 24, energy = 0.000013
    audio name = 4446-2271-0020.wav, index = 530, energy = 0.000006
    audio name = 4446-2275-0018.wav, index = 224, energy = 0.000029
    audio name = 4446-2271-0023.wav, index = 114, energy = 0.000006
    audio name = 4446-2275-0012.wav, index = 586, energy = 0.000029
    audio name = 4446-2271-0006.wav, index = 276, energy = 0.000007
    audio name = 4446-2275-0017.wav, index = 231, energy = 0.000030
    audio name = 4446-2275-0000.wav, index = 443, energy = 0.000032
    audio name = 4446-2275-0043.wav, index = 4, energy = 0.000027
    audio name = 4446-2271-0018.wav, index = 385, energy = 0.000005
    audio name = 4446-2275-0013.wav, index = 347, energy = 0.000026
    audio name = 4446-2273-0032.wav, index = 551, energy = 0.000028
    audio name = 4446-2275-0016.wav, index = 3, energy = 0.000028
    audio name = 4446-2271-0024.wav, index = 98, energy = 0.000008
    audio name = 4446-2275-0041.wav, index = 465, energy = 0.000023
    audio name = 4446-2273-0018.wav, index = 27, energy = 0.000021
    audio name = 4446-2273-0016.wav, index = 239, energy = 0.000022
    audio name = 4446-2275-0006.wav, index = 89, energy = 0.000046
    audio name = 4446-2271-0017.wav, index = 328, energy = 0.000006
    audio name = 4446-2273-0017.wav, index = 24, energy = 0.000030
    audio name = 4446-2273-0035.wav, index = 331, energy = 0.000020
    audio name = 4446-2273-0000.wav, index = 874, energy = 0.000015
    audio name = 4446-2275-0011.wav, index = 12, energy = 0.000029
    audio name = 4446-2273-0003.wav, index = 12, energy = 0.000017
    audio name = 4446-2273-0033.wav, index = 49, energy = 0.000019
    audio name = 4446-2273-0029.wav, index = 310, energy = 0.000017
    audio name = 4446-2275-0022.wav, index = 310, energy = 0.000021
    audio name = 4446-2275-0019.wav, index = 25, energy = 0.000023
    audio name = 4446-2273-0014.wav, index = 21, energy = 0.000042
    audio name = 4446-2275-0038.wav, index = 432, energy = 0.000025
    audio name = 4446-2275-0040.wav, index = 91, energy = 0.000027
    audio name = 4446-2273-0028.wav, index = 13, energy = 0.000017
    audio name = 4446-2273-0004.wav, index = 506, energy = 0.000016
    audio name = 4446-2271-0007.wav, index = 26, energy = 0.000009
    audio name = 4446-2275-0014.wav, index = 22, energy = 0.000026
    audio name = 4446-2273-0030.wav, index = 157, energy = 0.000032
    audio name = 4446-2271-0021.wav, index = 20, energy = 0.000008
    audio name = 4446-2275-0026.wav, index = 258, energy = 0.000029
    audio name = 4446-2275-0030.wav, index = 255, energy = 0.000032
    audio name = 4446-2275-0027.wav, index = 280, energy = 0.000026
    audio name = 4446-2273-0013.wav, index = 232, energy = 0.000018
    audio name = 4446-2273-0036.wav, index = 261, energy = 0.000036
    audio name = 4446-2275-0042.wav, index = 22, energy = 0.000023
    audio name = 4446-2275-0031.wav, index = 21, energy = 0.000023
    audio name = 4446-2275-0036.wav, index = 25, energy = 0.000041
    audio name = 4446-2271-0011.wav, index = 383, energy = 0.000007
    audio name = 4446-2271-0015.wav, index = 93, energy = 0.000006
    audio name = 4446-2273-0002.wav, index = 74, energy = 0.000038
    audio name = 4446-2275-0015.wav, index = 285, energy = 0.000030
    audio name = 4446-2273-0020.wav, index = 0, energy = 0.000016
    audio name = 4446-2273-0027.wav, index = 218, energy = 0.000043
    audio name = 4446-2275-0020.wav, index = 258, energy = 0.000025
    audio name = 4446-2275-0023.wav, index = 21, energy = 0.000018
    audio name = 4446-2273-0006.wav, index = 4, energy = 0.000034
    audio name = 4446-2271-0019.wav, index = 34, energy = 0.000005
    audio name = 4446-2273-0007.wav, index = 294, energy = 0.000020
    audio name = 4446-2271-0016.wav, index = 392, energy = 0.000004
    audio name = 4446-2271-0013.wav, index = 329, energy = 0.000007
    audio name = 4446-2275-0003.wav, index = 27, energy = 0.000021
    audio name = 4446-2275-0001.wav, index = 2, energy = 0.000035
    audio name = 4446-2273-0024.wav, index = 276, energy = 0.000018
    audio name = 4446-2275-0005.wav, index = 418, energy = 0.000031
    audio name = 4446-2275-0008.wav, index = 409, energy = 0.000025
    audio name = 4446-2273-0001.wav, index = 119, energy = 0.000034
    audio name = 4446-2275-0024.wav, index = 25, energy = 0.000034
    audio name = 4446-2275-0033.wav, index = 639, energy = 0.000025
    audio name = 4446-2273-0009.wav, index = 245, energy = 0.000033
    audio name = 4446-2273-0031.wav, index = 154, energy = 0.000036

  Results for adversarial audios:

    audio name = 260-123286-0008.wav, index = 75, energy = 0.028981
    audio name = 260-123286-0019.wav, index = 1020, energy = 0.020822
    audio name = 260-123286-0003.wav, index = 156, energy = 0.026166
    audio name = 260-123286-0005.wav, index = 0, energy = 0.027583
    audio name = 260-123286-0014.wav, index = 285, energy = 0.034129
    audio name = 260-123286-0016.wav, index = 481, energy = 0.027620
    audio name = 260-123286-0015.wav, index = 290, energy = 0.027934
    audio name = 260-123286-0018.wav, index = 255, energy = 0.033467
    audio name = 260-123286-0012.wav, index = 18, energy = 0.042161
    audio name = 260-123286-0009.wav, index = 23, energy = 0.036238
    audio name = 260-123286-0013.wav, index = 315, energy = 0.021760
    audio name = 260-123286-0022.wav, index = 14, energy = 0.022888
    audio name = 260-123286-0002.wav, index = 763, energy = 0.024934
    audio name = 260-123286-0024.wav, index = 78, energy = 0.033472
    audio name = 260-123286-0017.wav, index = 284, energy = 0.023270
    audio name = 260-123286-0004.wav, index = 72, energy = 0.029589
    audio name = 260-123286-0023.wav, index = 156, energy = 0.026495
    audio name = 260-123286-0011.wav, index = 18, energy = 0.032260
    audio name = 260-123286-0007.wav, index = 226, energy = 0.023615
    audio name = 260-123286-0006.wav, index = 555, energy = 0.032145
    audio name = 6829-68769-0017.wav, index = 184, energy = 0.039621
    audio name = 6829-68769-0014.wav, index = 262, energy = 0.035344
    audio name = 6829-68769-0010.wav, index = 156, energy = 0.038061
    audio name = 6829-68769-0000.wav, index = 941, energy = 0.025066
    audio name = 6829-68769-0005.wav, index = 13, energy = 0.028848
    audio name = 6829-68769-0019.wav, index = 100, energy = 0.042115
    audio name = 6829-68769-0003.wav, index = 274, energy = 0.039756
    audio name = 6829-68769-0016.wav, index = 201, energy = 0.001799
    audio name = 6829-68769-0024.wav, index = 148, energy = 0.040924
    audio name = 6829-68769-0009.wav, index = 6, energy = 0.031363
    audio name = 6829-68769-0011.wav, index = 271, energy = 0.008168
    audio name = 6829-68769-0002.wav, index = 301, energy = 0.029147
    audio name = 6829-68769-0015.wav, index = 639, energy = 0.024715
    audio name = 6829-68769-0012.wav, index = 414, energy = 0.001896
    audio name = 237-126133-0015.wav, index = 521, energy = 0.032064
    audio name = 237-126133-0023.wav, index = 59, energy = 0.030863
    audio name = 237-126133-0012.wav, index = 0, energy = 0.023868
    audio name = 237-126133-0001.wav, index = 12, energy = 0.020868
    audio name = 237-126133-0018.wav, index = 76, energy = 0.029460
    audio name = 237-126133-0000.wav, index = 1129, energy = 0.024267
    audio name = 237-126133-0007.wav, index = 801, energy = 0.023363
    audio name = 237-126133-0013.wav, index = 99, energy = 0.015315
    audio name = 237-126133-0010.wav, index = 104, energy = 0.027561
    audio name = 237-126133-0016.wav, index = 102, energy = 0.029632
    audio name = 237-126133-0008.wav, index = 210, energy = 0.031805
    audio name = 237-126133-0019.wav, index = 303, energy = 0.027502
    audio name = 237-126133-0004.wav, index = 227, energy = 0.044370
    audio name = 237-126133-0024.wav, index = 475, energy = 0.023711
    audio name = 237-126133-0006.wav, index = 498, energy = 0.034502
    audio name = 237-126133-0005.wav, index = 368, energy = 0.028549
    audio name = 237-126133-0011.wav, index = 6, energy = 0.028780
    audio name = 237-126133-0014.wav, index = 51, energy = 0.027604
    audio name = 237-126133-0009.wav, index = 97, energy = 0.033682
    audio name = 237-126133-0017.wav, index = 283, energy = 0.026223
    audio name = 237-126133-0003.wav, index = 62, energy = 0.028557
    audio name = 237-126133-0002.wav, index = 588, energy = 0.021199
    audio name = 237-126133-0020.wav, index = 177, energy = 0.035407
    audio name = 6930-75918-0020.wav, index = 103, energy = 0.024901
    audio name = 6930-76324-0000.wav, index = 276, energy = 0.034436
    audio name = 6930-75918-0004.wav, index = 7, energy = 0.026605
    audio name = 6930-76324-0002.wav, index = 215, energy = 0.029598
    audio name = 6930-75918-0011.wav, index = 133, energy = 0.028729
    audio name = 6930-75918-0017.wav, index = 568, energy = 0.030713
    audio name = 6930-75918-0006.wav, index = 80, energy = 0.041423
    audio name = 6930-75918-0000.wav, index = 313, energy = 0.032887
    audio name = 6930-76324-0003.wav, index = 192, energy = 0.038567
    audio name = 6930-75918-0010.wav, index = 157, energy = 0.039166
    audio name = 6930-75918-0007.wav, index = 283, energy = 0.021783
    audio name = 6930-75918-0001.wav, index = 1349, energy = 0.023703
    audio name = 6930-75918-0016.wav, index = 586, energy = 0.023414
    audio name = 6930-75918-0008.wav, index = 236, energy = 0.028764
    audio name = 6930-75918-0015.wav, index = 411, energy = 0.029541
    audio name = 6930-76324-0001.wav, index = 241, energy = 0.038820
    audio name = 6930-75918-0013.wav, index = 3, energy = 0.041521
    audio name = 6930-75918-0002.wav, index = 176, energy = 0.026263
    audio name = 6930-75918-0014.wav, index = 275, energy = 0.021315
    audio name = 6930-75918-0009.wav, index = 477, energy = 0.023780
    audio name = 6930-75918-0005.wav, index = 544, energy = 0.029451
    audio name = 6930-75918-0018.wav, index = 457, energy = 0.025507
    audio name = 6930-75918-0012.wav, index = 10, energy = 0.044643
    audio name = 6930-75918-0003.wav, index = 906, energy = 0.021631
    audio name = 6930-75918-0019.wav, index = 287, energy = 0.024364


spk = 5142

  Results for legal audios:

    audio name = 5142-33396-0057.wav, index = 72, energy = 0.000002
    audio name = 5142-33396-0068.wav, index = 309, energy = 0.000002
    audio name = 5142-33396-0038.wav, index = 189, energy = 0.000011
    audio name = 5142-36377-0025.wav, index = 729, energy = 0.000000
    audio name = 5142-33396-0028.wav, index = 15, energy = 0.000008
    audio name = 5142-33396-0048.wav, index = 13, energy = 0.000014
    audio name = 5142-33396-0008.wav, index = 106, energy = 0.000014
    audio name = 5142-33396-0029.wav, index = 76, energy = 0.000006
    audio name = 5142-36377-0006.wav, index = 262, energy = 0.000003
    audio name = 5142-36377-0007.wav, index = 126, energy = 0.000003
    audio name = 5142-33396-0006.wav, index = 283, energy = 0.000010
    audio name = 5142-33396-0058.wav, index = 145, energy = 0.000012
    audio name = 5142-33396-0011.wav, index = 193, energy = 0.000013
    audio name = 5142-33396-0043.wav, index = 269, energy = 0.000003
    audio name = 5142-33396-0013.wav, index = 9, energy = 0.000013
    audio name = 5142-36377-0005.wav, index = 407, energy = 0.000003
    audio name = 5142-33396-0000.wav, index = 179, energy = 0.000013
    audio name = 5142-33396-0027.wav, index = 127, energy = 0.000004
    audio name = 5142-36586-0003.wav, index = 46, energy = 0.000002
    audio name = 5142-36586-0004.wav, index = 87, energy = 0.000001
    audio name = 5142-36377-0021.wav, index = 1048, energy = 0.000002
    audio name = 5142-36377-0018.wav, index = 204, energy = 0.000022
    audio name = 5142-33396-0033.wav, index = 439, energy = 0.000001
    audio name = 5142-33396-0066.wav, index = 62, energy = 0.000004
    audio name = 5142-33396-0004.wav, index = 168, energy = 0.000012
    audio name = 5142-33396-0022.wav, index = 220, energy = 0.000006
    audio name = 5142-33396-0016.wav, index = 171, energy = 0.000014
    audio name = 5142-33396-0041.wav, index = 156, energy = 0.000009
    audio name = 5142-33396-0024.wav, index = 51, energy = 0.000007
    audio name = 5142-33396-0025.wav, index = 291, energy = 0.000012
    audio name = 5142-33396-0044.wav, index = 381, energy = 0.000003
    audio name = 5142-36377-0012.wav, index = 212, energy = 0.000003
    audio name = 5142-36377-0008.wav, index = 10, energy = 0.000000
    audio name = 5142-33396-0067.wav, index = 426, energy = 0.000001
    audio name = 5142-33396-0017.wav, index = 31, energy = 0.000013
    audio name = 5142-33396-0032.wav, index = 550, energy = 0.000012
    audio name = 5142-33396-0042.wav, index = 243, energy = 0.000002
    audio name = 5142-33396-0062.wav, index = 46, energy = 0.000003
    audio name = 5142-33396-0061.wav, index = 195, energy = 0.000016
    audio name = 5142-33396-0023.wav, index = 21, energy = 0.000013
    audio name = 5142-36377-0023.wav, index = 5, energy = 0.000000
    audio name = 5142-33396-0007.wav, index = 358, energy = 0.000013
    audio name = 5142-33396-0001.wav, index = 227, energy = 0.000013
    audio name = 5142-36377-0013.wav, index = 616, energy = 0.000002
    audio name = 5142-36377-0024.wav, index = 0, energy = 0.000000
    audio name = 5142-36377-0019.wav, index = 15, energy = 0.000000
    audio name = 5142-33396-0031.wav, index = 548, energy = 0.000007
    audio name = 5142-36377-0011.wav, index = 95, energy = 0.000002
    audio name = 5142-33396-0052.wav, index = 430, energy = 0.000003
    audio name = 5142-36377-0017.wav, index = 0, energy = 0.000000
    audio name = 5142-33396-0053.wav, index = 344, energy = 0.000004
    audio name = 5142-33396-0040.wav, index = 58, energy = 0.000005
    audio name = 5142-36377-0022.wav, index = 1068, energy = 0.000003
    audio name = 5142-33396-0060.wav, index = 188, energy = 0.000012
    audio name = 5142-33396-0035.wav, index = 297, energy = 0.000011
    audio name = 5142-36377-0003.wav, index = 52, energy = 0.000003
    audio name = 5142-33396-0012.wav, index = 76, energy = 0.000004
    audio name = 5142-33396-0030.wav, index = 229, energy = 0.000012
    audio name = 5142-36600-0000.wav, index = 171, energy = 0.000001
    audio name = 5142-36377-0010.wav, index = 319, energy = 0.000001
    audio name = 5142-36377-0015.wav, index = 47, energy = 0.000006
    audio name = 5142-33396-0059.wav, index = 198, energy = 0.000007
    audio name = 5142-33396-0064.wav, index = 195, energy = 0.000007
    audio name = 5142-36586-0002.wav, index = 140, energy = 0.000004
    audio name = 5142-33396-0046.wav, index = 215, energy = 0.000002
    audio name = 5142-33396-0034.wav, index = 536, energy = 0.000005
    audio name = 5142-33396-0036.wav, index = 246, energy = 0.000011
    audio name = 5142-33396-0056.wav, index = 90, energy = 0.000012
    audio name = 5142-33396-0009.wav, index = 42, energy = 0.000010
    audio name = 5142-36377-0000.wav, index = 97, energy = 0.000002
    audio name = 5142-36586-0000.wav, index = 11, energy = 0.000000
    audio name = 5142-33396-0045.wav, index = 119, energy = 0.000006
    audio name = 5142-36377-0016.wav, index = 181, energy = 0.000002
    audio name = 5142-33396-0039.wav, index = 192, energy = 0.000011
    audio name = 5142-36377-0004.wav, index = 166, energy = 0.000002
    audio name = 5142-33396-0020.wav, index = 207, energy = 0.000008
    audio name = 5142-33396-0014.wav, index = 210, energy = 0.000003
    audio name = 5142-33396-0015.wav, index = 323, energy = 0.000009
    audio name = 5142-36377-0002.wav, index = 43, energy = 0.000004
    audio name = 5142-33396-0049.wav, index = 88, energy = 0.000007
    audio name = 5142-36377-0009.wav, index = 4, energy = 0.000001
    audio name = 5142-33396-0026.wav, index = 234, energy = 0.000013
    audio name = 5142-33396-0065.wav, index = 7, energy = 0.000004
    audio name = 5142-33396-0002.wav, index = 353, energy = 0.000013
    audio name = 5142-33396-0019.wav, index = 451, energy = 0.000010
    audio name = 5142-33396-0021.wav, index = 62, energy = 0.000006
    audio name = 5142-36377-0020.wav, index = 0, energy = 0.000001
    audio name = 5142-36586-0001.wav, index = 31, energy = 0.000003
    audio name = 5142-33396-0055.wav, index = 39, energy = 0.000005
    audio name = 5142-33396-0018.wav, index = 80, energy = 0.000012
    audio name = 5142-33396-0010.wav, index = 39, energy = 0.000008
    audio name = 5142-33396-0063.wav, index = 16, energy = 0.000012
    audio name = 5142-36377-0014.wav, index = 1881, energy = 0.000002
    audio name = 5142-36377-0001.wav, index = 42, energy = 0.000004
    audio name = 5142-33396-0050.wav, index = 145, energy = 0.000004
    audio name = 5142-33396-0005.wav, index = 7, energy = 0.000013
    audio name = 5142-33396-0003.wav, index = 281, energy = 0.000005
    audio name = 5142-33396-0054.wav, index = 77, energy = 0.000002
    audio name = 5142-33396-0047.wav, index = 235, energy = 0.000010
    audio name = 5142-33396-0037.wav, index = 91, energy = 0.000008

  Results for adversarial audios:

    audio name = 260-123286-0008.wav, index = 177, energy = 0.023497
    audio name = 260-123286-0019.wav, index = 644, energy = 0.017268
    audio name = 260-123286-0003.wav, index = 210, energy = 0.021758
    audio name = 260-123286-0005.wav, index = 259, energy = 0.019605
    audio name = 260-123286-0014.wav, index = 19, energy = 0.022107
    audio name = 260-123286-0016.wav, index = 632, energy = 0.020754
    audio name = 260-123286-0015.wav, index = 21, energy = 0.023142
    audio name = 260-123286-0021.wav, index = 26, energy = 0.027020
    audio name = 260-123286-0018.wav, index = 215, energy = 0.023252
    audio name = 260-123286-0001.wav, index = 73, energy = 0.022820
    audio name = 260-123286-0012.wav, index = 215, energy = 0.027280
    audio name = 260-123286-0009.wav, index = 182, energy = 0.011508
    audio name = 260-123286-0010.wav, index = 144, energy = 0.026236
    audio name = 260-123286-0013.wav, index = 2, energy = 0.018891
    audio name = 260-123286-0020.wav, index = 94, energy = 0.026434
    audio name = 260-123286-0022.wav, index = 204, energy = 0.026354
    audio name = 260-123286-0002.wav, index = 108, energy = 0.023117
    audio name = 260-123286-0024.wav, index = 13, energy = 0.034605
    audio name = 260-123286-0017.wav, index = 384, energy = 0.025412
    audio name = 260-123286-0004.wav, index = 251, energy = 0.025237
    audio name = 260-123286-0023.wav, index = 383, energy = 0.022921
    audio name = 260-123286-0011.wav, index = 311, energy = 0.018172
    audio name = 260-123286-0007.wav, index = 8, energy = 0.019388
    audio name = 260-123286-0000.wav, index = 94, energy = 0.016988
    audio name = 260-123286-0006.wav, index = 6, energy = 0.020343
    audio name = 6829-68769-0008.wav, index = 10, energy = 0.029142
    audio name = 6829-68769-0001.wav, index = 319, energy = 0.025476
    audio name = 6829-68769-0017.wav, index = 111, energy = 0.023833
    audio name = 6829-68769-0006.wav, index = 111, energy = 0.026445
    audio name = 6829-68769-0014.wav, index = 16, energy = 0.024204
    audio name = 6829-68769-0020.wav, index = 369, energy = 0.028475
    audio name = 6829-68769-0022.wav, index = 27, energy = 0.026288
    audio name = 6829-68769-0010.wav, index = 104, energy = 0.028396
    audio name = 6829-68769-0000.wav, index = 630, energy = 0.023689
    audio name = 6829-68769-0005.wav, index = 32, energy = 0.022479
    audio name = 6829-68769-0019.wav, index = 103, energy = 0.044903
    audio name = 6829-68769-0018.wav, index = 643, energy = 0.023905
    audio name = 6829-68769-0004.wav, index = 22, energy = 0.025509
    audio name = 6829-68769-0007.wav, index = 351, energy = 0.034530
    audio name = 6829-68769-0013.wav, index = 176, energy = 0.032514
    audio name = 6829-68769-0003.wav, index = 398, energy = 0.032243
    audio name = 6829-68769-0023.wav, index = 484, energy = 0.028541
    audio name = 6829-68769-0016.wav, index = 243, energy = 0.022708
    audio name = 6829-68769-0024.wav, index = 21, energy = 0.024791
    audio name = 6829-68769-0009.wav, index = 45, energy = 0.019821
    audio name = 6829-68769-0011.wav, index = 266, energy = 0.023098
    audio name = 6829-68769-0002.wav, index = 232, energy = 0.032313
    audio name = 6829-68769-0015.wav, index = 491, energy = 0.024621
    audio name = 6829-68769-0012.wav, index = 97, energy = 0.028765
    audio name = 6829-68769-0021.wav, index = 768, energy = 0.023090
    audio name = 237-126133-0023.wav, index = 346, energy = 0.019368
    audio name = 237-126133-0012.wav, index = 397, energy = 0.029931
    audio name = 237-126133-0001.wav, index = 378, energy = 0.022778
    audio name = 237-126133-0018.wav, index = 239, energy = 0.024327
    audio name = 237-126133-0000.wav, index = 694, energy = 0.021281
    audio name = 237-126133-0007.wav, index = 637, energy = 0.029926
    audio name = 237-126133-0013.wav, index = 17, energy = 0.023938
    audio name = 237-126133-0008.wav, index = 167, energy = 0.033033
    audio name = 237-126133-0019.wav, index = 577, energy = 0.023196
    audio name = 237-126133-0024.wav, index = 798, energy = 0.025927
    audio name = 237-126133-0022.wav, index = 164, energy = 0.025130
    audio name = 237-126133-0005.wav, index = 298, energy = 0.024192
    audio name = 237-126133-0011.wav, index = 33, energy = 0.023668
    audio name = 237-126133-0014.wav, index = 451, energy = 0.022359
    audio name = 237-126133-0009.wav, index = 309, energy = 0.024065
    audio name = 237-126133-0017.wav, index = 41, energy = 0.022746
    audio name = 237-126133-0003.wav, index = 631, energy = 0.025807
    audio name = 237-126133-0002.wav, index = 531, energy = 0.024930
    audio name = 237-126133-0020.wav, index = 169, energy = 0.034599
    audio name = 6930-75918-0020.wav, index = 987, energy = 0.020978
    audio name = 6930-76324-0000.wav, index = 86, energy = 0.020380
    audio name = 6930-75918-0004.wav, index = 920, energy = 0.018345
    audio name = 6930-76324-0002.wav, index = 414, energy = 0.021321
    audio name = 6930-75918-0011.wav, index = 96, energy = 0.025754
    audio name = 6930-75918-0017.wav, index = 364, energy = 0.026015
    audio name = 6930-75918-0006.wav, index = 113, energy = 0.016312
    audio name = 6930-75918-0000.wav, index = 36, energy = 0.025012
    audio name = 6930-76324-0003.wav, index = 290, energy = 0.025494
    audio name = 6930-75918-0010.wav, index = 124, energy = 0.019824
    audio name = 6930-75918-0007.wav, index = 41, energy = 0.023196
    audio name = 6930-75918-0001.wav, index = 208, energy = 0.019140
    audio name = 6930-75918-0016.wav, index = 698, energy = 0.023931
    audio name = 6930-75918-0008.wav, index = 296, energy = 0.023726
    audio name = 6930-75918-0015.wav, index = 588, energy = 0.025658
    audio name = 6930-76324-0001.wav, index = 90, energy = 0.028119
    audio name = 6930-75918-0013.wav, index = 98, energy = 0.030439
    audio name = 6930-75918-0002.wav, index = 374, energy = 0.026178
    audio name = 6930-75918-0014.wav, index = 1113, energy = 0.018511
    audio name = 6930-75918-0009.wav, index = 570, energy = 0.021833
    audio name = 6930-75918-0005.wav, index = 1300, energy = 0.015750
    audio name = 6930-75918-0018.wav, index = 980, energy = 0.022779
    audio name = 6930-75918-0012.wav, index = 169, energy = 0.020704
    audio name = 6930-75918-0003.wav, index = 281, energy = 0.018122
    audio name = 6930-75918-0019.wav, index = 311, energy = 0.018861


spk = 61

  Results for legal audios:

    audio name = 61-70968-0051.wav, index = 22, energy = 0.000070
    audio name = 61-70968-0025.wav, index = 34, energy = 0.000124
    audio name = 61-70970-0026.wav, index = 21, energy = 0.000075
    audio name = 61-70968-0050.wav, index = 105, energy = 0.000111
    audio name = 61-70968-0034.wav, index = 28, energy = 0.000151
    audio name = 61-70968-0044.wav, index = 3, energy = 0.000115
    audio name = 61-70968-0040.wav, index = 11, energy = 0.000104
