Results for illegal audios:

    audio name = 260-123286-0008.wav, index = 23, energy = 0.000000
    audio name = 237-126133-0012.wav, index = 307, energy = 0.000353
    audio name = 237-126133-0001.wav, index = 1158, energy = 0.000292
    audio name = 237-126133-0018.wav, index = 262, energy = 0.000510
    audio name = 237-126133-0000.wav, index = 892, energy = 0.000284
    audio name = 237-126133-0007.wav, index = 839, energy = 0.000353
    audio name = 237-126133-0013.wav, index = 24, energy = 0.000306
    audio name = 237-126133-0010.wav, index = 269, energy = 0.000354
    audio name = 237-126133-0016.wav, index = 354, energy = 0.000590
    audio name = 237-126133-0008.wav, index = 352, energy = 0.000395
    audio name = 237-126133-0019.wav, index = 218, energy = 0.000237
    audio name = 237-126133-0004.wav, index = 138, energy = 0.000565
    audio name = 237-126133-0024.wav, index = 742, energy = 0.000395
    audio name = 237-126133-0022.wav, index = 302, energy = 0.000485
    audio name = 237-126133-0006.wav, index = 54, energy = 0.000433
    audio name = 237-126133-0021.wav, index = 9, energy = 0.000359
    audio name = 237-126133-0005.wav, index = 104, energy = 0.000308
    audio name = 237-126133-0011.wav, index = 16, energy = 0.000406
    audio name = 237-126133-0014.wav, index = 511, energy = 0.000538
    audio name = 237-126133-0009.wav, index = 388, energy = 0.000677
    audio name = 237-126133-0017.wav, index = 11, energy = 0.000298
    audio name = 237-126133-0003.wav, index = 628, energy = 0.000327
    audio name = 237-126133-0002.wav, index = 788, energy = 0.000274
    audio name = 237-126133-0020.wav, index = 21, energy = 0.000382
    audio name = 6930-75918-0020.wav, index = 1332, energy = 0.000217
    audio name = 6930-76324-0000.wav, index = 13, energy = 0.000588
    audio name = 6930-75918-0004.wav, index = 59, energy = 0.000330
    audio name = 6930-76324-0002.wav, index = 366, energy = 0.000572
    audio name = 6930-75918-0011.wav, index = 243, energy = 0.000659
    audio name = 6930-75918-0017.wav, index = 466, energy = 0.000276
    audio name = 6930-75918-0006.wav, index = 331, energy = 0.000383
    audio name = 6930-75918-0000.wav, index = 108, energy = 0.000544
    audio name = 6930-76324-0003.wav, index = 146, energy = 0.000409
    audio name = 6930-75918-0010.wav, index = 36, energy = 0.000493
    audio name = 6930-75918-0007.wav, index = 320, energy = 0.000421
    audio name = 6930-75918-0001.wav, index = 1308, energy = 0.000331
    audio name = 6930-75918-0016.wav, index = 517, energy = 0.000243
    audio name = 6930-75918-0008.wav, index = 326, energy = 0.000251
    audio name = 6930-75918-0015.wav, index = 445, energy = 0.000602
    audio name = 6930-76324-0001.wav, index = 31, energy = 0.000546
    audio name = 6930-75918-0013.wav, index = 18, energy = 0.000232
    audio name = 6930-75918-0002.wav, index = 382, energy = 0.000253
    audio name = 6930-75918-0014.wav, index = 197, energy = 0.000245
    audio name = 6930-75918-0009.wav, index = 198, energy = 0.000295
    audio name = 6930-75918-0005.wav, index = 609, energy = 0.000359
    audio name = 6930-75918-0018.wav, index = 869, energy = 0.000542
    audio name = 6930-75918-0012.wav, index = 90, energy = 0.000640
    audio name = 6930-75918-0003.wav, index = 1062, energy = 0.000265
    audio name = 6930-75918-0019.wav, index = 20, energy = 0.000236


spk = 4446

  Results for legal audios:

    audio name = 4446-2275-0037.wav, index = 41, energy = 0.000027
    audio name = 4446-2273-0019.wav, index = 291, energy = 0.000030
    audio name = 4446-2273-0010.wav, index = 1088, energy = 0.000022
    audio name = 4446-2273-0008.wav, index = 314, energy = 0.000015
    audio name = 4446-2271-0009.wav, index = 112, energy = 0.000005
    audio name = 4446-2275-0004.wav, index = 10, energy = 0.000021
    audio name = 4446-2275-0009.wav, index = 11, energy = 0.000031
    audio name = 4446-2275-0032.wav, index = 142, energy = 0.000031
    audio name = 4446-2271-0002.wav, index = 7, energy = 0.000007
    audio name = 4446-2275-0029.wav, index = 13, energy = 0.000023
    audio name = 4446-2275-0002.wav, index = 733, energy = 0.000022
    audio name = 4446-2271-0004.wav, index = 125, energy = 0.000004
    audio name = 4446-2273-0022.wav, index = 352, energy = 0.000015
    audio name = 4446-2275-0007.wav, index = 1, energy = 0.000030
    audio name = 4446-2271-0008.wav, index = 528, energy = 0.000006
    audio name = 4446-2271-0003.wav, index = 341, energy = 0.000007
    audio name = 4446-2273-0015.wav, index = 34, energy = 0.000019
    audio name = 4446-2273-0025.wav, index = 360, energy = 0.000037
    audio name = 4446-2275-0010.wav, index = 0, energy = 0.000027
    audio name = 4446-2271-0012.wav, index = 11, energy = 0.000007
    audio name = 4446-2275-0025.wav, index = 17, energy = 0.000029
    audio name = 4446-2271-0022.wav, index = 63, energy = 0.000006
    audio name = 4446-2273-0005.wav, index = 29, energy = 0.000035
    audio name = 4446-2275-0039.wav, index = 186, energy = 0.000030
    audio name = 4446-2271-0014.wav, index = 88, energy = 0.000006
    audio name = 4446-2271-0000.wav, index = 186, energy = 0.000007
    audio name = 4446-2271-0005.wav, index = 8, energy = 0.000007
    audio name = 4446-2275-0028.wav, index = 185, energy = 0.000032
    audio name = 4446-2273-0026.wav, index = 94, energy = 0.000034
    audio name = 4446-2271-0010.wav, index = 90, energy = 0.000008
    audio name = 4446-2273-0023.wav, index = 600, energy = 0.000038
    audio name = 4446-2273-0012.wav, index = 5, energy = 0.000031
    audio name = 4446-2273-0034.wav, index = 328, energy = 0.000017
    audio name = 4446-2271-0001.wav, index = 590, energy = 0.000007
    audio name = 4446-2275-0035.wav, index = 23, energy = 0.000025
    audio name = 4446-2275-0034.wav, index = 287, energy = 0.000034
    audio name = 4446-2273-0011.wav, index = 254, energy = 0.000021
    audio name = 4446-2273-0021.wav, index = 24, energy = 0.000013
    audio name = 4446-2271-0020.wav, index = 530, energy = 0.000006
    audio name = 4446-2275-0018.wav, index = 224, energy = 0.000029
    audio name = 4446-2271-0023.wav, index = 114, energy = 0.000006
    audio name = 4446-2275-0012.wav, index = 586, energy = 0.000029
    audio name = 4446-2271-0006.wav, index = 276, energy = 0.000007
    audio name = 4446-2275-0017.wav, index = 231, energy = 0.000030
    audio name = 4446-2275-0000.wav, index = 443, energy = 0.000032
    audio name = 4446-2275-0043.wav, index = 4, energy = 0.000027
    audio name = 4446-2271-0018.wav, index = 385, energy = 0.000005
    audio name = 4446-2275-0013.wav, index = 347, energy = 0.000026
    audio name = 4446-2273-0032.wav, index = 551, energy = 0.000028
    audio name = 4446-2275-0016.wav, index = 3, energy = 0.000028
    audio name = 4446-2271-0024.wav, index = 98, energy = 0.000008
    audio name = 4446-2275-0041.wav, index = 465, energy = 0.000023
    audio name = 4446-2273-0018.wav, index = 27, energy = 0.000021
    audio name = 4446-2273-0016.wav, index = 239, energy = 0.000022
    audio name = 4446-2275-0006.wav, index = 89, energy = 0.000046
    audio name = 4446-2271-0017.wav, index = 328, energy = 0.000006
    audio name = 4446-2273-0017.wav, index = 24, energy = 0.000030
    audio name = 4446-2273-0035.wav, index = 331, energy = 0.000020
    audio name = 4446-2273-0000.wav, index = 874, energy = 0.000015
    audio name = 4446-2275-0011.wav, index = 12, energy = 0.000029
    audio name = 4446-2273-0003.wav, index = 12, energy = 0.000017
    audio name = 4446-2273-0033.wav, index = 49, energy = 0.000019
    audio name = 4446-2273-0029.wav, index = 310, energy = 0.000017
    audio name = 4446-2275-0022.wav, index = 310, energy = 0.000021
    audio name = 4446-2275-0019.wav, index = 25, energy = 0.000023
    audio name = 4446-2273-0014.wav, index = 21, energy = 0.000042
    audio name = 4446-2275-0038.wav, index = 432, energy = 0.000025
    audio name = 4446-2275-0040.wav, index = 91, energy = 0.000027
    audio name = 4446-2273-0028.wav, index = 13, energy = 0.000017
    audio name = 4446-2273-0004.wav, index = 506, energy = 0.000016
    audio name = 4446-2271-0007.wav, index = 26, energy = 0.000009
    audio name = 4446-2275-0014.wav, index = 22, energy = 0.000026
    audio name = 4446-2273-0030.wav, index = 157, energy = 0.000032
    audio name = 4446-2271-0021.wav, index = 20, energy = 0.000008
    audio name = 4446-2275-0026.wav, index = 258, energy = 0.000029
    audio name = 4446-2275-0030.wav, index = 255, energy = 0.000032
    audio name = 4446-2275-0027.wav, index = 280, energy = 0.000026
    audio name = 4446-2273-0013.wav, index = 232, energy = 0.000018
    audio name = 4446-2273-0036.wav, index = 261, energy = 0.000036
    audio name = 4446-2275-0042.wav, index = 22, energy = 0.000023
    audio name = 4446-2275-0031.wav, index = 21, energy = 0.000023
    audio name = 4446-2275-0036.wav, index = 25, energy = 0.000041
    audio name = 4446-2271-0011.wav, index = 383, energy = 0.000007
    audio name = 4446-2271-0015.wav, index = 93, energy = 0.000006
    audio name = 4446-2273-0002.wav, index = 74, energy = 0.000038
    audio name = 4446-2275-0015.wav, index = 285, energy = 0.000030
    audio name = 4446-2273-0020.wav, index = 0, energy = 0.000016
    audio name = 4446-2273-0027.wav, index = 218, energy = 0.000043
    audio name = 4446-2275-0020.wav, index = 258, energy = 0.000025
    audio name = 4446-2275-0023.wav, index = 21, energy = 0.000018
    audio name = 4446-2273-0006.wav, index = 4, energy = 0.000034
    audio name = 4446-2271-0019.wav, index = 34, energy = 0.000005
    audio name = 4446-2273-0007.wav, index = 294, energy = 0.000020
    audio name = 4446-2271-0016.wav, index = 392, energy = 0.000004
    audio name = 4446-2271-0013.wav, index = 329, energy = 0.000007
    audio name = 4446-2275-0003.wav, index = 27, energy = 0.000021
    audio name = 4446-2275-0001.wav, index = 2, energy = 0.000035
    audio name = 4446-2273-0024.wav, index = 276, energy = 0.000018
    audio name = 4446-2275-0005.wav, index = 418, energy = 0.000031
    audio name = 4446-2275-0008.wav, index = 409, energy = 0.000025
    audio name = 4446-2273-0001.wav, index = 119, energy = 0.000034
    audio name = 4446-2275-0024.wav, index = 25, energy = 0.000034
    audio name = 4446-2275-0033.wav, index = 639, energy = 0.000025
    audio name = 4446-2273-0009.wav, index = 245, energy = 0.000033
    audio name = 4446-2273-0031.wav, index = 154, energy = 0.000036

  Results for adversarial audios:

    audio name = 260-123286-0008.wav, index = 22, energy = 0.000241
    audio name = 260-123286-0019.wav, index = 17, energy = 0.000232
    audio name = 260-123286-0003.wav, index = 309, energy = 0.000483
    audio name = 260-123286-0005.wav, index = 472, energy = 0.000291
    audio name = 260-123286-0014.wav, index = 32, energy = 0.000355
    audio name = 260-123286-0016.wav, index = 6, energy = 0.000280
    audio name = 260-123286-0015.wav, index = 366, energy = 0.000317
    audio name = 260-123286-0018.wav, index = 2, energy = 0.000240
    audio name = 260-123286-0012.wav, index = 232, energy = 0.000702
    audio name = 260-123286-0009.wav, index = 15, energy = 0.000277
    audio name = 260-123286-0013.wav, index = 2, energy = 0.000195
    audio name = 260-123286-0022.wav, index = 0, energy = 0.000298
    audio name = 260-123286-0002.wav, index = 7, energy = 0.000218
    audio name = 260-123286-0024.wav, index = 192, energy = 0.000281
    audio name = 260-123286-0017.wav, index = 392, energy = 0.000272
    audio name = 260-123286-0004.wav, index = 35, energy = 0.000498
    audio name = 260-123286-0023.wav, index = 584, energy = 0.000296
    audio name = 260-123286-0011.wav, index = 9, energy = 0.000395
    audio name = 260-123286-0007.wav, index = 3, energy = 0.000324
    audio name = 260-123286-0006.wav, index = 721, energy = 0.000279
    audio name = 6829-68769-0017.wav, index = 23, energy = 0.000525
    audio name = 6829-68769-0014.wav, index = 327, energy = 0.000653
    audio name = 6829-68769-0010.wav, index = 34, energy = 0.000798
    audio name = 6829-68769-0000.wav, index = 1139, energy = 0.000311
    audio name = 6829-68769-0005.wav, index = 363, energy = 0.000305
    audio name = 6829-68769-0019.wav, index = 98, energy = 0.000365
    audio name = 6829-68769-0003.wav, index = 403, energy = 0.000498
    audio name = 6829-68769-0016.wav, index = 385, energy = 0.000694
    audio name = 6829-68769-0024.wav, index = 171, energy = 0.000356
    audio name = 6829-68769-0009.wav, index = 210, energy = 0.000369
    audio name = 6829-68769-0011.wav, index = 441, energy = 0.000655
    audio name = 6829-68769-0002.wav, index = 146, energy = 0.000334
    audio name = 6829-68769-0015.wav, index = 22, energy = 0.000261
    audio name = 6829-68769-0012.wav, index = 188, energy = 0.000746
    audio name = 237-126133-0015.wav, index = 284, energy = 0.000242
    audio name = 237-126133-0023.wav, index = 365, energy = 0.000287
    audio name = 237-126133-0012.wav, index = 440, energy = 0.000332
    audio name = 237-126133-0001.wav, index = 341, energy = 0.000222
    audio name = 237-126133-0018.wav, index = 400, energy = 0.000608
    audio name = 237-126133-0000.wav, index = 625, energy = 0.000245
    audio name = 237-126133-0007.wav, index = 696, energy = 0.000274
    audio name = 237-126133-0013.wav, index = 477, energy = 0.000299
    audio name = 237-126133-0010.wav, index = 121, energy = 0.000301
    audio name = 237-126133-0016.wav, index = 152, energy = 0.000448
    audio name = 237-126133-0008.wav, index = 356, energy = 0.000283
    audio name = 237-126133-0019.wav, index = 654, energy = 0.000327
    audio name = 237-126133-0004.wav, index = 250, energy = 0.000478
    audio name = 237-126133-0024.wav, index = 858, energy = 0.000447
    audio name = 237-126133-0006.wav, index = 219, energy = 0.000451
    audio name = 237-126133-0005.wav, index = 223, energy = 0.000464
    audio name = 237-126133-0011.wav, index = 467, energy = 0.000300
    audio name = 237-126133-0014.wav, index = 459, energy = 0.000288
    audio name = 237-126133-0009.wav, index = 37, energy = 0.000448
    audio name = 237-126133-0017.wav, index = 306, energy = 0.000615
    audio name = 237-126133-0003.wav, index = 641, energy = 0.000322
    audio name = 237-126133-0002.wav, index = 503, energy = 0.000232
    audio name = 237-126133-0020.wav, index = 64, energy = 0.000507
    audio name = 6930-75918-0020.wav, index = 680, energy = 0.000275
    audio name = 6930-76324-0000.wav, index = 276, energy = 0.000548
    audio name = 6930-75918-0004.wav, index = 1090, energy = 0.000234
    audio name = 6930-76324-0002.wav, index = 350, energy = 0.000263
    audio name = 6930-75918-0011.wav, index = 133, energy = 0.000358
    audio name = 6930-75918-0017.wav, index = 512, energy = 0.000330
    audio name = 6930-75918-0006.wav, index = 28, energy = 0.000260
    audio name = 6930-75918-0000.wav, index = 44, energy = 0.000518
    audio name = 6930-76324-0003.wav, index = 249, energy = 0.000517
    audio name = 6930-75918-0010.wav, index = 288, energy = 0.000466
    audio name = 6930-75918-0007.wav, index = 194, energy = 0.000331
    audio name = 6930-75918-0001.wav, index = 459, energy = 0.000293
    audio name = 6930-75918-0016.wav, index = 854, energy = 0.000315
    audio name = 6930-75918-0008.wav, index = 468, energy = 0.000304
    audio name = 6930-75918-0015.wav, index = 180, energy = 0.000263
    audio name = 6930-76324-0001.wav, index = 309, energy = 0.000240
    audio name = 6930-75918-0013.wav, index = 3, energy = 0.000218
    audio name = 6930-75918-0002.wav, index = 370, energy = 0.000305
    audio name = 6930-75918-0014.wav, index = 110, energy = 0.000238
    audio name = 6930-75918-0009.wav, index = 565, energy = 0.000180
    audio name = 6930-75918-0005.wav, index = 1284, energy = 0.000280
    audio name = 6930-75918-0018.wav, index = 570, energy = 0.000256
    audio name = 6930-75918-0012.wav, index = 20, energy = 0.000565
    audio name = 6930-75918-0003.wav, index = 199, energy = 0.000286
    audio name = 6930-75918-0019.wav, index = 789, energy = 0.000287


spk = 5142

  Results for legal audios:

    audio name = 5142-33396-0057.wav, index = 72, energy = 0.000002
    audio name = 5142-33396-0068.wav, index = 309, energy = 0.000002
    audio name = 5142-33396-0038.wav, index = 189, energy = 0.000011
    audio name = 5142-36377-0025.wav, index = 729, energy = 0.000000
    audio name = 5142-33396-0028.wav, index = 15, energy = 0.000008
    audio name = 5142-33396-0048.wav, index = 13, energy = 0.000014
    audio name = 5142-33396-0008.wav, index = 106, energy = 0.000014
    audio name = 5142-33396-0029.wav, index = 76, energy = 0.000006
    audio name = 5142-36377-0006.wav, index = 262, energy = 0.000003
    audio name = 5142-36377-0007.wav, index = 126, energy = 0.000003
    audio name = 5142-33396-0006.wav, index = 283, energy = 0.000010
    audio name = 5142-33396-0058.wav, index = 145, energy = 0.000012
    audio name = 5142-33396-0011.wav, index = 193, energy = 0.000013
    audio name = 5142-33396-0043.wav, index = 269, energy = 0.000003
    audio name = 5142-33396-0013.wav, index = 9, energy = 0.000013
    audio name = 5142-36377-0005.wav, index = 407, energy = 0.000003
    audio name = 5142-33396-0000.wav, index = 179, energy = 0.000013
    audio name = 5142-33396-0027.wav, index = 127, energy = 0.000004
    audio name = 5142-36586-0003.wav, index = 46, energy = 0.000002
    audio name = 5142-36586-0004.wav, index = 87, energy = 0.000001
    audio name = 5142-36377-0021.wav, index = 1048, energy = 0.000002
    audio name = 5142-36377-0018.wav, index = 204, energy = 0.000022
    audio name = 5142-33396-0033.wav, index = 439, energy = 0.000001
    audio name = 5142-33396-0066.wav, index = 62, energy = 0.000004
    audio name = 5142-33396-0004.wav, index = 168, energy = 0.000012
    audio name = 5142-33396-0022.wav, index = 220, energy = 0.000006
    audio name = 5142-33396-0016.wav, index = 171, energy = 0.000014
    audio name = 5142-33396-0041.wav, index = 156, energy = 0.000009
    audio name = 5142-33396-0024.wav, index = 51, energy = 0.000007
    audio name = 5142-33396-0025.wav, index = 291, energy = 0.000012
    audio name = 5142-33396-0044.wav, index = 381, energy = 0.000003
    audio name = 5142-36377-0012.wav, index = 212, energy = 0.000003
    audio name = 5142-36377-0008.wav, index = 10, energy = 0.000000
    audio name = 5142-33396-0067.wav, index = 426, energy = 0.000001
    audio name = 5142-33396-0017.wav, index = 31, energy = 0.000013
    audio name = 5142-33396-0032.wav, index = 550, energy = 0.000012
    audio name = 5142-33396-0042.wav, index = 243, energy = 0.000002
    audio name = 5142-33396-0062.wav, index = 46, energy = 0.000003
    audio name = 5142-33396-0061.wav, index = 195, energy = 0.000016
    audio name = 5142-33396-0023.wav, index = 21, energy = 0.000013
    audio name = 5142-36377-0023.wav, index = 5, energy = 0.000000
    audio name = 5142-33396-0007.wav, index = 358, energy = 0.000013
    audio name = 5142-33396-0001.wav, index = 227, energy = 0.000013
    audio name = 5142-36377-0013.wav, index = 616, energy = 0.000002
    audio name = 5142-36377-0024.wav, index = 0, energy = 0.000000
    audio name = 5142-36377-0019.wav, index = 15, energy = 0.000000
    audio name = 5142-33396-0031.wav, index = 548, energy = 0.000007
    audio name = 5142-36377-0011.wav, index = 95, energy = 0.000002
    audio name = 5142-33396-0052.wav, index = 430, energy = 0.000003
    audio name = 5142-36377-0017.wav, index = 0, energy = 0.000000
    audio name = 5142-33396-0053.wav, index = 344, energy = 0.000004
    audio name = 5142-33396-0040.wav, index = 58, energy = 0.000005
    audio name = 5142-36377-0022.wav, index = 1068, energy = 0.000003
    audio name = 5142-33396-0060.wav, index = 188, energy = 0.000012
    audio name = 5142-33396-0035.wav, index = 297, energy = 0.000011
    audio name = 5142-36377-0003.wav, index = 52, energy = 0.000003
    audio name = 5142-33396-0012.wav, index = 76, energy = 0.000004
    audio name = 5142-33396-0030.wav, index = 229, energy = 0.000012
    audio name = 5142-36600-0000.wav, index = 171, energy = 0.000001
    audio name = 5142-36377-0010.wav, index = 319, energy = 0.000001
    audio name = 5142-36377-0015.wav, index = 47, energy = 0.000006
    audio name = 5142-33396-0059.wav, index = 198, energy = 0.000007
    audio name = 5142-33396-0064.wav, index = 195, energy = 0.000007
    audio name = 5142-36586-0002.wav, index = 140, energy = 0.000004
    audio name = 5142-33396-0046.wav, index = 215, energy = 0.000002
    audio name = 5142-33396-0034.wav, index = 536, energy = 0.000005
    audio name = 5142-33396-0036.wav, index = 246, energy = 0.000011
    audio name = 5142-33396-0056.wav, index = 90, energy = 0.000012
    audio name = 5142-33396-0009.wav, index = 42, energy = 0.000010
    audio name = 5142-36377-0000.wav, index = 97, energy = 0.000002
    audio name = 5142-36586-0000.wav, index = 11, energy = 0.000000
    audio name = 5142-33396-0045.wav, index = 119, energy = 0.000006
    audio name = 5142-36377-0016.wav, index = 181, energy = 0.000002
    audio name = 5142-33396-0039.wav, index = 192, energy = 0.000011
    audio name = 5142-36377-0004.wav, index = 166, energy = 0.000002
    audio name = 5142-33396-0020.wav, index = 207, energy = 0.000008
    audio name = 5142-33396-0014.wav, index = 210, energy = 0.000003
    audio name = 5142-33396-0015.wav, index = 323, energy = 0.000009
    audio name = 5142-36377-0002.wav, index = 43, energy = 0.000004
    audio name = 5142-33396-0049.wav, index = 88, energy = 0.000007
    audio name = 5142-36377-0009.wav, index = 4, energy = 0.000001
    audio name = 5142-33396-0026.wav, index = 234, energy = 0.000013
    audio name = 5142-33396-0065.wav, index = 7, energy = 0.000004
    audio name = 5142-33396-0002.wav, index = 353, energy = 0.000013
    audio name = 5142-33396-0019.wav, index = 451, energy = 0.000010
    audio name = 5142-33396-0021.wav, index = 62, energy = 0.000006
    audio name = 5142-36377-0020.wav, index = 0, energy = 0.000001
    audio name = 5142-36586-0001.wav, index = 31, energy = 0.000003
    audio name = 5142-33396-0055.wav, index = 39, energy = 0.000005
    audio name = 5142-33396-0018.wav, index = 80, energy = 0.000012
    audio name = 5142-33396-0010.wav, index = 39, energy = 0.000008
    audio name = 5142-33396-0063.wav, index = 16, energy = 0.000012
    audio name = 5142-36377-0014.wav, index = 1881, energy = 0.000002
    audio name = 5142-36377-0001.wav, index = 42, energy = 0.000004
    audio name = 5142-33396-0050.wav, index = 145, energy = 0.000004
    audio name = 5142-33396-0005.wav, index = 7, energy = 0.000013
    audio name = 5142-33396-0003.wav, index = 281, energy = 0.000005
    audio name = 5142-33396-0054.wav, index = 77, energy = 0.000002
    audio name = 5142-33396-0047.wav, index = 235, energy = 0.000010
    audio name = 5142-33396-0037.wav, index = 91, energy = 0.000008

  Results for adversarial audios:

    audio name = 260-123286-0008.wav, index = 3, energy = 0.000224
    audio name = 260-123286-0019.wav, index = 1184, energy = 0.000277
    audio name = 260-123286-0003.wav, index = 596, energy = 0.000190
    audio name = 260-123286-0005.wav, index = 5, energy = 0.000291
    audio name = 260-123286-0014.wav, index = 290, energy = 0.000302
    audio name = 260-123286-0016.wav, index = 13, energy = 0.000289
    audio name = 260-123286-0015.wav, index = 387, energy = 0.000227
    audio name = 260-123286-0021.wav, index = 34, energy = 0.000217
    audio name = 260-123286-0018.wav, index = 55, energy = 0.000313
    audio name = 260-123286-0001.wav, index = 182, energy = 0.000288
    audio name = 260-123286-0012.wav, index = 42, energy = 0.000257
    audio name = 260-123286-0009.wav, index = 2, energy = 0.000288
    audio name = 260-123286-0010.wav, index = 31, energy = 0.000269
    audio name = 260-123286-0013.wav, index = 438, energy = 0.000156
    audio name = 260-123286-0020.wav, index = 266, energy = 0.000254
    audio name = 260-123286-0022.wav, index = 45, energy = 0.000253
    audio name = 260-123286-0002.wav, index = 22, energy = 0.000261
    audio name = 260-123286-0024.wav, index = 27, energy = 0.000254
    audio name = 260-123286-0017.wav, index = 380, energy = 0.000303
    audio name = 260-123286-0004.wav, index = 44, energy = 0.000300
    audio name = 260-123286-0023.wav, index = 563, energy = 0.000359
    audio name = 260-123286-0011.wav, index = 29, energy = 0.000305
    audio name = 260-123286-0007.wav, index = 37, energy = 0.000241
    audio name = 260-123286-0000.wav, index = 554, energy = 0.000185
    audio name = 260-123286-0006.wav, index = 147, energy = 0.000253
    audio name = 6829-68769-0008.wav, index = 434, energy = 0.000347
    audio name = 6829-68769-0001.wav, index = 292, energy = 0.000416
    audio name = 6829-68769-0017.wav, index = 10, energy = 0.000296
    audio name = 6829-68769-0006.wav, index = 363, energy = 0.000236
    audio name = 6829-68769-0014.wav, index = 18, energy = 0.000343
    audio name = 6829-68769-0020.wav, index = 23, energy = 0.000246
    audio name = 6829-68769-0022.wav, index = 225, energy = 0.000388
    audio name = 6829-68769-0010.wav, index = 23, energy = 0.000291
    audio name = 6829-68769-0000.wav, index = 1156, energy = 0.000205
    audio name = 6829-68769-0005.wav, index = 659, energy = 0.000307
    audio name = 6829-68769-0019.wav, index = 158, energy = 0.000329
    audio name = 6829-68769-0018.wav, index = 684, energy = 0.000276
    audio name = 6829-68769-0004.wav, index = 8, energy = 0.000269
    audio name = 6829-68769-0007.wav, index = 15, energy = 0.000322
    audio name = 6829-68769-0013.wav, index = 178, energy = 0.000288
    audio name = 6829-68769-0003.wav, index = 13, energy = 0.000415
    audio name = 6829-68769-0023.wav, index = 299, energy = 0.000323
    audio name = 6829-68769-0016.wav, index = 245, energy = 0.000285
    audio name = 6829-68769-0024.wav, index = 178, energy = 0.000240
    audio name = 6829-68769-0009.wav, index = 118, energy = 0.000148
    audio name = 6829-68769-0011.wav, index = 273, energy = 0.000276
    audio name = 6829-68769-0002.wav, index = 193, energy = 0.000316
    audio name = 6829-68769-0015.wav, index = 11, energy = 0.000278
    audio name = 6829-68769-0012.wav, index = 297, energy = 0.000258
    audio name = 6829-68769-0021.wav, index = 673, energy = 0.000331
    audio name = 237-126133-0023.wav, index = 320, energy = 0.000265
    audio name = 237-126133-0012.wav, index = 290, energy = 0.000290
    audio name = 237-126133-0001.wav, index = 1099, energy = 0.000307
    audio name = 237-126133-0018.wav, index = 22, energy = 0.000389
    audio name = 237-126133-0000.wav, index = 1155, energy = 0.000415
    audio name = 237-126133-0007.wav, index = 44, energy = 0.000476
    audio name = 237-126133-0013.wav, index = 382, energy = 0.000371
    audio name = 237-126133-0008.wav, index = 209, energy = 0.000383
    audio name = 237-126133-0019.wav, index = 4, energy = 0.000305
    audio name = 237-126133-0024.wav, index = 694, energy = 0.000356
    audio name = 237-126133-0022.wav, index = 50, energy = 0.000475
    audio name = 237-126133-0005.wav, index = 384, energy = 0.000350
    audio name = 237-126133-0011.wav, index = 619, energy = 0.000437
    audio name = 237-126133-0014.wav, index = 513, energy = 0.000305
    audio name = 237-126133-0009.wav, index = 203, energy = 0.000353
    audio name = 237-126133-0017.wav, index = 50, energy = 0.000463
    audio name = 237-126133-0003.wav, index = 474, energy = 0.000291
    audio name = 237-126133-0002.wav, index = 788, energy = 0.000501
    audio name = 237-126133-0020.wav, index = 28, energy = 0.000684
    audio name = 6930-75918-0020.wav, index = 280, energy = 0.000255
    audio name = 6930-76324-0000.wav, index = 35, energy = 0.000273
    audio name = 6930-75918-0004.wav, index = 1069, energy = 0.000235
    audio name = 6930-76324-0002.wav, index = 354, energy = 0.000336
    audio name = 6930-75918-0011.wav, index = 152, energy = 0.000321
    audio name = 6930-75918-0017.wav, index = 549, energy = 0.000294
    audio name = 6930-75918-0006.wav, index = 542, energy = 0.000325
    audio name = 6930-75918-0000.wav, index = 181, energy = 0.000381
    audio name = 6930-76324-0003.wav, index = 221, energy = 0.000266
    audio name = 6930-75918-0010.wav, index = 170, energy = 0.000309
    audio name = 6930-75918-0007.wav, index = 157, energy = 0.000334
    audio name = 6930-75918-0001.wav, index = 1311, energy = 0.000203
    audio name = 6930-75918-0016.wav, index = 655, energy = 0.000200
    audio name = 6930-75918-0008.wav, index = 473, energy = 0.000324
    audio name = 6930-75918-0015.wav, index = 533, energy = 0.000237
    audio name = 6930-76324-0001.wav, index = 281, energy = 0.000295
    audio name = 6930-75918-0013.wav, index = 273, energy = 0.000252
    audio name = 6930-75918-0002.wav, index = 494, energy = 0.000268
    audio name = 6930-75918-0014.wav, index = 244, energy = 0.000242
    audio name = 6930-75918-0009.wav, index = 19, energy = 0.000286
    audio name = 6930-75918-0005.wav, index = 1304, energy = 0.000248
    audio name = 6930-75918-0018.wav, index = 788, energy = 0.000289
    audio name = 6930-75918-0012.wav, index = 151, energy = 0.000280
    audio name = 6930-75918-0003.wav, index = 1020, energy = 0.000276
    audio name = 6930-75918-0019.wav, index = 19, energy = 0.000266


spk = 61

  Results for legal audios:

    audio name = 61-70968-0051.wav, index = 22, energy = 0.000070
    audio name = 61-70968-0025.wav, index = 34, energy = 0.000124
    audio name = 61-70970-0026.wav, index = 21, energy = 0.000075
    audio name = 61-70968-0050.wav, index = 105, energy = 0.000111
    audio name = 61-70968-0034.wav, index = 28, energy = 0.000151
    audio name = 61-70968-0044.wav, index = 3, energy = 0.000115
    audio name = 61-70968-0040.wav, index = 11, energy = 0.000104
