Results for illegal audios:

    audio name = 260-123286-0008.wav, index = 23, energy = 0.000000
    audio name = 6829-68769-0011.wav, index = 435, energy = 0.004545
    audio name = 6829-68769-0002.wav, index = 231, energy = 0.003660
    audio name = 6829-68769-0015.wav, index = 279, energy = 0.004861
    audio name = 6829-68769-0012.wav, index = 263, energy = 0.004262
    audio name = 6829-68769-0021.wav, index = 555, energy = 0.004075
    audio name = 237-126133-0015.wav, index = 902, energy = 0.003128
    audio name = 237-126133-0023.wav, index = 52, energy = 0.003342
    audio name = 237-126133-0012.wav, index = 6, energy = 0.003185
    audio name = 237-126133-0001.wav, index = 653, energy = 0.003590
    audio name = 237-126133-0018.wav, index = 281, energy = 0.005071
    audio name = 237-126133-0000.wav, index = 1202, energy = 0.002356
    audio name = 237-126133-0007.wav, index = 36, energy = 0.002998
    audio name = 237-126133-0013.wav, index = 647, energy = 0.004172
    audio name = 237-126133-0010.wav, index = 587, energy = 0.004563
    audio name = 237-126133-0016.wav, index = 251, energy = 0.003477
    audio name = 237-126133-0008.wav, index = 171, energy = 0.003609
    audio name = 237-126133-0019.wav, index = 246, energy = 0.003542
    audio name = 237-126133-0004.wav, index = 141, energy = 0.004591
    audio name = 237-126133-0024.wav, index = 830, energy = 0.002804
    audio name = 237-126133-0022.wav, index = 87, energy = 0.003401
    audio name = 237-126133-0006.wav, index = 556, energy = 0.005078
    audio name = 237-126133-0021.wav, index = 365, energy = 0.003839
    audio name = 237-126133-0005.wav, index = 215, energy = 0.003773
    audio name = 237-126133-0011.wav, index = 115, energy = 0.003342
    audio name = 237-126133-0014.wav, index = 601, energy = 0.003846
    audio name = 237-126133-0009.wav, index = 164, energy = 0.003575
    audio name = 237-126133-0017.wav, index = 246, energy = 0.004446
    audio name = 237-126133-0003.wav, index = 130, energy = 0.002803
    audio name = 237-126133-0002.wav, index = 287, energy = 0.003101
    audio name = 237-126133-0020.wav, index = 72, energy = 0.004751
    audio name = 6930-75918-0020.wav, index = 318, energy = 0.002564
    audio name = 6930-76324-0000.wav, index = 120, energy = 0.004726
    audio name = 6930-75918-0004.wav, index = 121, energy = 0.003348
    audio name = 6930-76324-0002.wav, index = 350, energy = 0.002969
    audio name = 6930-75918-0011.wav, index = 155, energy = 0.002572
    audio name = 6930-75918-0017.wav, index = 178, energy = 0.003219
    audio name = 6930-75918-0006.wav, index = 291, energy = 0.003752
    audio name = 6930-75918-0000.wav, index = 240, energy = 0.003132
    audio name = 6930-76324-0003.wav, index = 307, energy = 0.003650
    audio name = 6930-75918-0010.wav, index = 168, energy = 0.002561
    audio name = 6930-75918-0007.wav, index = 119, energy = 0.004460
    audio name = 6930-75918-0001.wav, index = 379, energy = 0.002691
    audio name = 6930-75918-0016.wav, index = 809, energy = 0.002704
    audio name = 6930-75918-0008.wav, index = 278, energy = 0.002778
    audio name = 6930-75918-0015.wav, index = 451, energy = 0.004185
    audio name = 6930-76324-0001.wav, index = 305, energy = 0.003884
    audio name = 6930-75918-0013.wav, index = 221, energy = 0.003906
    audio name = 6930-75918-0002.wav, index = 44, energy = 0.003740
    audio name = 6930-75918-0014.wav, index = 1568, energy = 0.002820
    audio name = 6930-75918-0009.wav, index = 29, energy = 0.003166
    audio name = 6930-75918-0005.wav, index = 247, energy = 0.002752
    audio name = 6930-75918-0018.wav, index = 552, energy = 0.003186
    audio name = 6930-75918-0012.wav, index = 102, energy = 0.003807
    audio name = 6930-75918-0003.wav, index = 2229, energy = 0.002915
    audio name = 6930-75918-0019.wav, index = 313, energy = 0.002697


spk = 4446

  Results for legal audios:

    audio name = 4446-2275-0037.wav, index = 41, energy = 0.000027
    audio name = 4446-2273-0019.wav, index = 291, energy = 0.000030
    audio name = 4446-2273-0010.wav, index = 1088, energy = 0.000022
    audio name = 4446-2273-0008.wav, index = 314, energy = 0.000015
    audio name = 4446-2271-0009.wav, index = 112, energy = 0.000005
    audio name = 4446-2275-0004.wav, index = 10, energy = 0.000021
    audio name = 4446-2275-0009.wav, index = 11, energy = 0.000031
    audio name = 4446-2275-0032.wav, index = 142, energy = 0.000031
    audio name = 4446-2271-0002.wav, index = 7, energy = 0.000007
    audio name = 4446-2275-0029.wav, index = 13, energy = 0.000023
    audio name = 4446-2275-0002.wav, index = 733, energy = 0.000022
    audio name = 4446-2271-0004.wav, index = 125, energy = 0.000004
    audio name = 4446-2273-0022.wav, index = 352, energy = 0.000015
    audio name = 4446-2275-0007.wav, index = 1, energy = 0.000030
    audio name = 4446-2271-0008.wav, index = 528, energy = 0.000006
    audio name = 4446-2271-0003.wav, index = 341, energy = 0.000007
    audio name = 4446-2273-0015.wav, index = 34, energy = 0.000019
    audio name = 4446-2273-0025.wav, index = 360, energy = 0.000037
    audio name = 4446-2275-0010.wav, index = 0, energy = 0.000027
    audio name = 4446-2271-0012.wav, index = 11, energy = 0.000007
    audio name = 4446-2275-0025.wav, index = 17, energy = 0.000029
    audio name = 4446-2271-0022.wav, index = 63, energy = 0.000006
    audio name = 4446-2273-0005.wav, index = 29, energy = 0.000035
    audio name = 4446-2275-0039.wav, index = 186, energy = 0.000030
    audio name = 4446-2271-0014.wav, index = 88, energy = 0.000006
    audio name = 4446-2271-0000.wav, index = 186, energy = 0.000007
    audio name = 4446-2271-0005.wav, index = 8, energy = 0.000007
    audio name = 4446-2275-0028.wav, index = 185, energy = 0.000032
    audio name = 4446-2273-0026.wav, index = 94, energy = 0.000034
    audio name = 4446-2271-0010.wav, index = 90, energy = 0.000008
    audio name = 4446-2273-0023.wav, index = 600, energy = 0.000038
    audio name = 4446-2273-0012.wav, index = 5, energy = 0.000031
    audio name = 4446-2273-0034.wav, index = 328, energy = 0.000017
    audio name = 4446-2271-0001.wav, index = 590, energy = 0.000007
    audio name = 4446-2275-0035.wav, index = 23, energy = 0.000025
    audio name = 4446-2275-0034.wav, index = 287, energy = 0.000034
    audio name = 4446-2273-0011.wav, index = 254, energy = 0.000021
    audio name = 4446-2273-0021.wav, index = 24, energy = 0.000013
    audio name = 4446-2271-0020.wav, index = 530, energy = 0.000006
    audio name = 4446-2275-0018.wav, index = 224, energy = 0.000029
    audio name = 4446-2271-0023.wav, index = 114, energy = 0.000006
    audio name = 4446-2275-0012.wav, index = 586, energy = 0.000029
    audio name = 4446-2271-0006.wav, index = 276, energy = 0.000007
    audio name = 4446-2275-0017.wav, index = 231, energy = 0.000030
    audio name = 4446-2275-0000.wav, index = 443, energy = 0.000032
    audio name = 4446-2275-0043.wav, index = 4, energy = 0.000027
    audio name = 4446-2271-0018.wav, index = 385, energy = 0.000005
    audio name = 4446-2275-0013.wav, index = 347, energy = 0.000026
    audio name = 4446-2273-0032.wav, index = 551, energy = 0.000028
    audio name = 4446-2275-0016.wav, index = 3, energy = 0.000028
    audio name = 4446-2271-0024.wav, index = 98, energy = 0.000008
    audio name = 4446-2275-0041.wav, index = 465, energy = 0.000023
    audio name = 4446-2273-0018.wav, index = 27, energy = 0.000021
    audio name = 4446-2273-0016.wav, index = 239, energy = 0.000022
    audio name = 4446-2275-0006.wav, index = 89, energy = 0.000046
    audio name = 4446-2271-0017.wav, index = 328, energy = 0.000006
    audio name = 4446-2273-0017.wav, index = 24, energy = 0.000030
    audio name = 4446-2273-0035.wav, index = 331, energy = 0.000020
    audio name = 4446-2273-0000.wav, index = 874, energy = 0.000015
    audio name = 4446-2275-0011.wav, index = 12, energy = 0.000029
    audio name = 4446-2273-0003.wav, index = 12, energy = 0.000017
    audio name = 4446-2273-0033.wav, index = 49, energy = 0.000019
    audio name = 4446-2273-0029.wav, index = 310, energy = 0.000017
    audio name = 4446-2275-0022.wav, index = 310, energy = 0.000021
    audio name = 4446-2275-0019.wav, index = 25, energy = 0.000023
    audio name = 4446-2273-0014.wav, index = 21, energy = 0.000042
    audio name = 4446-2275-0038.wav, index = 432, energy = 0.000025
    audio name = 4446-2275-0040.wav, index = 91, energy = 0.000027
    audio name = 4446-2273-0028.wav, index = 13, energy = 0.000017
    audio name = 4446-2273-0004.wav, index = 506, energy = 0.000016
    audio name = 4446-2271-0007.wav, index = 26, energy = 0.000009
    audio name = 4446-2275-0014.wav, index = 22, energy = 0.000026
    audio name = 4446-2273-0030.wav, index = 157, energy = 0.000032
    audio name = 4446-2271-0021.wav, index = 20, energy = 0.000008
    audio name = 4446-2275-0026.wav, index = 258, energy = 0.000029
    audio name = 4446-2275-0030.wav, index = 255, energy = 0.000032
    audio name = 4446-2275-0027.wav, index = 280, energy = 0.000026
    audio name = 4446-2273-0013.wav, index = 232, energy = 0.000018
    audio name = 4446-2273-0036.wav, index = 261, energy = 0.000036
    audio name = 4446-2275-0042.wav, index = 22, energy = 0.000023
    audio name = 4446-2275-0031.wav, index = 21, energy = 0.000023
    audio name = 4446-2275-0036.wav, index = 25, energy = 0.000041
    audio name = 4446-2271-0011.wav, index = 383, energy = 0.000007
    audio name = 4446-2271-0015.wav, index = 93, energy = 0.000006
    audio name = 4446-2273-0002.wav, index = 74, energy = 0.000038
    audio name = 4446-2275-0015.wav, index = 285, energy = 0.000030
    audio name = 4446-2273-0020.wav, index = 0, energy = 0.000016
    audio name = 4446-2273-0027.wav, index = 218, energy = 0.000043
    audio name = 4446-2275-0020.wav, index = 258, energy = 0.000025
    audio name = 4446-2275-0023.wav, index = 21, energy = 0.000018
    audio name = 4446-2273-0006.wav, index = 4, energy = 0.000034
    audio name = 4446-2271-0019.wav, index = 34, energy = 0.000005
    audio name = 4446-2273-0007.wav, index = 294, energy = 0.000020
    audio name = 4446-2271-0016.wav, index = 392, energy = 0.000004
    audio name = 4446-2271-0013.wav, index = 329, energy = 0.000007
    audio name = 4446-2275-0003.wav, index = 27, energy = 0.000021
    audio name = 4446-2275-0001.wav, index = 2, energy = 0.000035
    audio name = 4446-2273-0024.wav, index = 276, energy = 0.000018
    audio name = 4446-2275-0005.wav, index = 418, energy = 0.000031
    audio name = 4446-2275-0008.wav, index = 409, energy = 0.000025
    audio name = 4446-2273-0001.wav, index = 119, energy = 0.000034
    audio name = 4446-2275-0024.wav, index = 25, energy = 0.000034
    audio name = 4446-2275-0033.wav, index = 639, energy = 0.000025
    audio name = 4446-2273-0009.wav, index = 245, energy = 0.000033
    audio name = 4446-2273-0031.wav, index = 154, energy = 0.000036

  Results for adversarial audios:

    audio name = 260-123286-0008.wav, index = 354, energy = 0.004207
    audio name = 260-123286-0019.wav, index = 1171, energy = 0.002529
    audio name = 260-123286-0003.wav, index = 704, energy = 0.005657
    audio name = 260-123286-0005.wav, index = 252, energy = 0.003778
    audio name = 260-123286-0014.wav, index = 146, energy = 0.005784
    audio name = 260-123286-0016.wav, index = 2, energy = 0.005092
    audio name = 260-123286-0015.wav, index = 265, energy = 0.004561
    audio name = 260-123286-0021.wav, index = 208, energy = 0.006127
    audio name = 260-123286-0018.wav, index = 42, energy = 0.004491
    audio name = 260-123286-0001.wav, index = 301, energy = 0.007936
    audio name = 260-123286-0012.wav, index = 225, energy = 0.004604
    audio name = 260-123286-0009.wav, index = 85, energy = 0.003565
    audio name = 260-123286-0010.wav, index = 50, energy = 0.005629
    audio name = 260-123286-0013.wav, index = 457, energy = 0.003550
    audio name = 260-123286-0020.wav, index = 295, energy = 0.006149
    audio name = 260-123286-0022.wav, index = 21, energy = 0.004364
    audio name = 260-123286-0002.wav, index = 144, energy = 0.003717
    audio name = 260-123286-0024.wav, index = 39, energy = 0.004135
    audio name = 260-123286-0017.wav, index = 391, energy = 0.004509
    audio name = 260-123286-0004.wav, index = 289, energy = 0.004502
    audio name = 260-123286-0023.wav, index = 265, energy = 0.004097
    audio name = 260-123286-0011.wav, index = 172, energy = 0.003786
    audio name = 260-123286-0007.wav, index = 137, energy = 0.004549
    audio name = 260-123286-0000.wav, index = 53, energy = 0.003235
    audio name = 260-123286-0006.wav, index = 419, energy = 0.003834
    audio name = 6829-68769-0008.wav, index = 265, energy = 0.005926
    audio name = 6829-68769-0001.wav, index = 422, energy = 0.001809
    audio name = 6829-68769-0017.wav, index = 351, energy = 0.006372
    audio name = 6829-68769-0014.wav, index = 25, energy = 0.006616
    audio name = 6829-68769-0010.wav, index = 50, energy = 0.006312
    audio name = 6829-68769-0005.wav, index = 328, energy = 0.005803
    audio name = 6829-68769-0019.wav, index = 96, energy = 0.005558
    audio name = 6829-68769-0018.wav, index = 475, energy = 0.001550
    audio name = 6829-68769-0013.wav, index = 16, energy = 0.002134
    audio name = 6829-68769-0023.wav, index = 483, energy = 0.002577
    audio name = 6829-68769-0016.wav, index = 204, energy = 0.002375
    audio name = 6829-68769-0009.wav, index = 338, energy = 0.008259
    audio name = 6829-68769-0002.wav, index = 290, energy = 0.005711
    audio name = 6829-68769-0015.wav, index = 126, energy = 0.007485
    audio name = 237-126133-0015.wav, index = 709, energy = 0.004940
    audio name = 237-126133-0023.wav, index = 128, energy = 0.006373
    audio name = 237-126133-0012.wav, index = 133, energy = 0.006598
    audio name = 237-126133-0001.wav, index = 939, energy = 0.004422
    audio name = 237-126133-0018.wav, index = 113, energy = 0.005023
    audio name = 237-126133-0000.wav, index = 5, energy = 0.004638
    audio name = 237-126133-0007.wav, index = 547, energy = 0.005357
    audio name = 237-126133-0013.wav, index = 378, energy = 0.005678
    audio name = 237-126133-0010.wav, index = 108, energy = 0.005631
    audio name = 237-126133-0016.wav, index = 133, energy = 0.007276
    audio name = 237-126133-0008.wav, index = 22, energy = 0.004678
    audio name = 237-126133-0019.wav, index = 71, energy = 0.004102
    audio name = 237-126133-0004.wav, index = 172, energy = 0.005724
    audio name = 237-126133-0024.wav, index = 776, energy = 0.006273
    audio name = 237-126133-0022.wav, index = 374, energy = 0.005727
    audio name = 237-126133-0006.wav, index = 266, energy = 0.006233
    audio name = 237-126133-0021.wav, index = 423, energy = 0.005108
    audio name = 237-126133-0005.wav, index = 489, energy = 0.005359
    audio name = 237-126133-0011.wav, index = 126, energy = 0.004808
    audio name = 237-126133-0014.wav, index = 421, energy = 0.005217
    audio name = 237-126133-0009.wav, index = 244, energy = 0.006009
    audio name = 237-126133-0017.wav, index = 467, energy = 0.006753
    audio name = 237-126133-0003.wav, index = 195, energy = 0.004987
    audio name = 237-126133-0002.wav, index = 287, energy = 0.003943
    audio name = 237-126133-0020.wav, index = 16, energy = 0.006920
    audio name = 6930-75918-0020.wav, index = 1402, energy = 0.002780
    audio name = 6930-76324-0000.wav, index = 238, energy = 0.005633
    audio name = 6930-75918-0004.wav, index = 966, energy = 0.002753
    audio name = 6930-76324-0002.wav, index = 423, energy = 0.003239
    audio name = 6930-75918-0011.wav, index = 268, energy = 0.004050
    audio name = 6930-75918-0017.wav, index = 226, energy = 0.002084
    audio name = 6930-75918-0006.wav, index = 544, energy = 0.002926
    audio name = 6930-75918-0000.wav, index = 345, energy = 0.003546
    audio name = 6930-76324-0003.wav, index = 2, energy = 0.004575
    audio name = 6930-75918-0010.wav, index = 38, energy = 0.003403
    audio name = 6930-75918-0007.wav, index = 30, energy = 0.004079
    audio name = 6930-75918-0001.wav, index = 949, energy = 0.003223
    audio name = 6930-75918-0016.wav, index = 290, energy = 0.002618
    audio name = 6930-75918-0008.wav, index = 66, energy = 0.003411
    audio name = 6930-75918-0015.wav, index = 118, energy = 0.003570
    audio name = 6930-76324-0001.wav, index = 203, energy = 0.004509
    audio name = 6930-75918-0013.wav, index = 140, energy = 0.003997
    audio name = 6930-75918-0002.wav, index = 136, energy = 0.003292
    audio name = 6930-75918-0014.wav, index = 969, energy = 0.002419
    audio name = 6930-75918-0009.wav, index = 168, energy = 0.003652
    audio name = 6930-75918-0005.wav, index = 1308, energy = 0.001957
    audio name = 6930-75918-0018.wav, index = 956, energy = 0.002510
    audio name = 6930-75918-0012.wav, index = 44, energy = 0.005749
    audio name = 6930-75918-0003.wav, index = 66, energy = 0.003193
    audio name = 6930-75918-0019.wav, index = 874, energy = 0.002267


spk = 5142

  Results for legal audios:

    audio name = 5142-33396-0057.wav, index = 72, energy = 0.000002
    audio name = 5142-33396-0068.wav, index = 309, energy = 0.000002
    audio name = 5142-33396-0038.wav, index = 189, energy = 0.000011
    audio name = 5142-36377-0025.wav, index = 729, energy = 0.000000
    audio name = 5142-33396-0028.wav, index = 15, energy = 0.000008
    audio name = 5142-33396-0048.wav, index = 13, energy = 0.000014
    audio name = 5142-33396-0008.wav, index = 106, energy = 0.000014
    audio name = 5142-33396-0029.wav, index = 76, energy = 0.000006
    audio name = 5142-36377-0006.wav, index = 262, energy = 0.000003
    audio name = 5142-36377-0007.wav, index = 126, energy = 0.000003
    audio name = 5142-33396-0006.wav, index = 283, energy = 0.000010
    audio name = 5142-33396-0058.wav, index = 145, energy = 0.000012
    audio name = 5142-33396-0011.wav, index = 193, energy = 0.000013
    audio name = 5142-33396-0043.wav, index = 269, energy = 0.000003
    audio name = 5142-33396-0013.wav, index = 9, energy = 0.000013
    audio name = 5142-36377-0005.wav, index = 407, energy = 0.000003
    audio name = 5142-33396-0000.wav, index = 179, energy = 0.000013
    audio name = 5142-33396-0027.wav, index = 127, energy = 0.000004
    audio name = 5142-36586-0003.wav, index = 46, energy = 0.000002
    audio name = 5142-36586-0004.wav, index = 87, energy = 0.000001
    audio name = 5142-36377-0021.wav, index = 1048, energy = 0.000002
    audio name = 5142-36377-0018.wav, index = 204, energy = 0.000022
    audio name = 5142-33396-0033.wav, index = 439, energy = 0.000001
    audio name = 5142-33396-0066.wav, index = 62, energy = 0.000004
    audio name = 5142-33396-0004.wav, index = 168, energy = 0.000012
    audio name = 5142-33396-0022.wav, index = 220, energy = 0.000006
    audio name = 5142-33396-0016.wav, index = 171, energy = 0.000014
    audio name = 5142-33396-0041.wav, index = 156, energy = 0.000009
    audio name = 5142-33396-0024.wav, index = 51, energy = 0.000007
    audio name = 5142-33396-0025.wav, index = 291, energy = 0.000012
    audio name = 5142-33396-0044.wav, index = 381, energy = 0.000003
    audio name = 5142-36377-0012.wav, index = 212, energy = 0.000003
    audio name = 5142-36377-0008.wav, index = 10, energy = 0.000000
    audio name = 5142-33396-0067.wav, index = 426, energy = 0.000001
    audio name = 5142-33396-0017.wav, index = 31, energy = 0.000013
    audio name = 5142-33396-0032.wav, index = 550, energy = 0.000012
    audio name = 5142-33396-0042.wav, index = 243, energy = 0.000002
    audio name = 5142-33396-0062.wav, index = 46, energy = 0.000003
    audio name = 5142-33396-0061.wav, index = 195, energy = 0.000016
    audio name = 5142-33396-0023.wav, index = 21, energy = 0.000013
    audio name = 5142-36377-0023.wav, index = 5, energy = 0.000000
    audio name = 5142-33396-0007.wav, index = 358, energy = 0.000013
    audio name = 5142-33396-0001.wav, index = 227, energy = 0.000013
    audio name = 5142-36377-0013.wav, index = 616, energy = 0.000002
    audio name = 5142-36377-0024.wav, index = 0, energy = 0.000000
    audio name = 5142-36377-0019.wav, index = 15, energy = 0.000000
    audio name = 5142-33396-0031.wav, index = 548, energy = 0.000007
    audio name = 5142-36377-0011.wav, index = 95, energy = 0.000002
    audio name = 5142-33396-0052.wav, index = 430, energy = 0.000003
    audio name = 5142-36377-0017.wav, index = 0, energy = 0.000000
    audio name = 5142-33396-0053.wav, index = 344, energy = 0.000004
    audio name = 5142-33396-0040.wav, index = 58, energy = 0.000005
    audio name = 5142-36377-0022.wav, index = 1068, energy = 0.000003
    audio name = 5142-33396-0060.wav, index = 188, energy = 0.000012
    audio name = 5142-33396-0035.wav, index = 297, energy = 0.000011
    audio name = 5142-36377-0003.wav, index = 52, energy = 0.000003
    audio name = 5142-33396-0012.wav, index = 76, energy = 0.000004
    audio name = 5142-33396-0030.wav, index = 229, energy = 0.000012
    audio name = 5142-36600-0000.wav, index = 171, energy = 0.000001
    audio name = 5142-36377-0010.wav, index = 319, energy = 0.000001
    audio name = 5142-36377-0015.wav, index = 47, energy = 0.000006
    audio name = 5142-33396-0059.wav, index = 198, energy = 0.000007
    audio name = 5142-33396-0064.wav, index = 195, energy = 0.000007
    audio name = 5142-36586-0002.wav, index = 140, energy = 0.000004
    audio name = 5142-33396-0046.wav, index = 215, energy = 0.000002
    audio name = 5142-33396-0034.wav, index = 536, energy = 0.000005
    audio name = 5142-33396-0036.wav, index = 246, energy = 0.000011
    audio name = 5142-33396-0056.wav, index = 90, energy = 0.000012
    audio name = 5142-33396-0009.wav, index = 42, energy = 0.000010
    audio name = 5142-36377-0000.wav, index = 97, energy = 0.000002
    audio name = 5142-36586-0000.wav, index = 11, energy = 0.000000
    audio name = 5142-33396-0045.wav, index = 119, energy = 0.000006
    audio name = 5142-36377-0016.wav, index = 181, energy = 0.000002
    audio name = 5142-33396-0039.wav, index = 192, energy = 0.000011
    audio name = 5142-36377-0004.wav, index = 166, energy = 0.000002
    audio name = 5142-33396-0020.wav, index = 207, energy = 0.000008
    audio name = 5142-33396-0014.wav, index = 210, energy = 0.000003
    audio name = 5142-33396-0015.wav, index = 323, energy = 0.000009
    audio name = 5142-36377-0002.wav, index = 43, energy = 0.000004
    audio name = 5142-33396-0049.wav, index = 88, energy = 0.000007
    audio name = 5142-36377-0009.wav, index = 4, energy = 0.000001
    audio name = 5142-33396-0026.wav, index = 234, energy = 0.000013
    audio name = 5142-33396-0065.wav, index = 7, energy = 0.000004
    audio name = 5142-33396-0002.wav, index = 353, energy = 0.000013
    audio name = 5142-33396-0019.wav, index = 451, energy = 0.000010
    audio name = 5142-33396-0021.wav, index = 62, energy = 0.000006
    audio name = 5142-36377-0020.wav, index = 0, energy = 0.000001
    audio name = 5142-36586-0001.wav, index = 31, energy = 0.000003
    audio name = 5142-33396-0055.wav, index = 39, energy = 0.000005
    audio name = 5142-33396-0018.wav, index = 80, energy = 0.000012
    audio name = 5142-33396-0010.wav, index = 39, energy = 0.000008
    audio name = 5142-33396-0063.wav, index = 16, energy = 0.000012
    audio name = 5142-36377-0014.wav, index = 1881, energy = 0.000002
    audio name = 5142-36377-0001.wav, index = 42, energy = 0.000004
    audio name = 5142-33396-0050.wav, index = 145, energy = 0.000004
    audio name = 5142-33396-0005.wav, index = 7, energy = 0.000013
    audio name = 5142-33396-0003.wav, index = 281, energy = 0.000005
    audio name = 5142-33396-0054.wav, index = 77, energy = 0.000002
    audio name = 5142-33396-0047.wav, index = 235, energy = 0.000010
    audio name = 5142-33396-0037.wav, index = 91, energy = 0.000008

  Results for adversarial audios:

    audio name = 260-123286-0008.wav, index = 3, energy = 0.003328
    audio name = 260-123286-0019.wav, index = 12, energy = 0.003242
    audio name = 260-123286-0003.wav, index = 428, energy = 0.003134
    audio name = 260-123286-0005.wav, index = 242, energy = 0.003377
    audio name = 260-123286-0014.wav, index = 257, energy = 0.005007
    audio name = 260-123286-0016.wav, index = 41, energy = 0.003879
    audio name = 260-123286-0015.wav, index = 391, energy = 0.003786
    audio name = 260-123286-0021.wav, index = 93, energy = 0.005187
    audio name = 260-123286-0018.wav, index = 555, energy = 0.004012
    audio name = 260-123286-0001.wav, index = 250, energy = 0.005099
    audio name = 260-123286-0012.wav, index = 31, energy = 0.004534
    audio name = 260-123286-0009.wav, index = 28, energy = 0.003521
    audio name = 260-123286-0010.wav, index = 24, energy = 0.003243
    audio name = 260-123286-0013.wav, index = 253, energy = 0.003905
    audio name = 260-123286-0020.wav, index = 51, energy = 0.004078
    audio name = 260-123286-0022.wav, index = 311, energy = 0.005172
    audio name = 260-123286-0002.wav, index = 35, energy = 0.002973
    audio name = 260-123286-0024.wav, index = 117, energy = 0.003908
    audio name = 260-123286-0017.wav, index = 111, energy = 0.004520
    audio name = 260-123286-0004.wav, index = 141, energy = 0.003166
    audio name = 260-123286-0023.wav, index = 454, energy = 0.003355
    audio name = 260-123286-0011.wav, index = 75, energy = 0.003683
    audio name = 260-123286-0007.wav, index = 56, energy = 0.004677
    audio name = 260-123286-0000.wav, index = 311, energy = 0.003408
    audio name = 260-123286-0006.wav, index = 313, energy = 0.003054
    audio name = 6829-68769-0008.wav, index = 344, energy = 0.005040
    audio name = 6829-68769-0001.wav, index = 810, energy = 0.004690
    audio name = 6829-68769-0017.wav, index = 221, energy = 0.004796
    audio name = 6829-68769-0006.wav, index = 3, energy = 0.005014
    audio name = 6829-68769-0014.wav, index = 78, energy = 0.005222
    audio name = 6829-68769-0020.wav, index = 355, energy = 0.005844
    audio name = 6829-68769-0022.wav, index = 283, energy = 0.004391
    audio name = 6829-68769-0010.wav, index = 230, energy = 0.007702
    audio name = 6829-68769-0000.wav, index = 84, energy = 0.005154
    audio name = 6829-68769-0005.wav, index = 250, energy = 0.002773
    audio name = 6829-68769-0019.wav, index = 220, energy = 0.004654
    audio name = 6829-68769-0018.wav, index = 325, energy = 0.004135
    audio name = 6829-68769-0004.wav, index = 584, energy = 0.004632
    audio name = 6829-68769-0007.wav, index = 307, energy = 0.006694
    audio name = 6829-68769-0013.wav, index = 11, energy = 0.003986
    audio name = 6829-68769-0003.wav, index = 54, energy = 0.005350
    audio name = 6829-68769-0023.wav, index = 360, energy = 0.003446
    audio name = 6829-68769-0016.wav, index = 14, energy = 0.005747
    audio name = 6829-68769-0024.wav, index = 170, energy = 0.005141
    audio name = 6829-68769-0009.wav, index = 18, energy = 0.006408
    audio name = 6829-68769-0011.wav, index = 432, energy = 0.005364
    audio name = 6829-68769-0002.wav, index = 292, energy = 0.007088
    audio name = 6829-68769-0015.wav, index = 477, energy = 0.004388
    audio name = 6829-68769-0012.wav, index = 203, energy = 0.005394
    audio name = 6829-68769-0021.wav, index = 774, energy = 0.002915
    audio name = 237-126133-0015.wav, index = 11, energy = 0.003728
    audio name = 237-126133-0023.wav, index = 536, energy = 0.004980
    audio name = 237-126133-0012.wav, index = 262, energy = 0.006464
    audio name = 237-126133-0001.wav, index = 666, energy = 0.003865
    audio name = 237-126133-0018.wav, index = 29, energy = 0.005773
    audio name = 237-126133-0000.wav, index = 898, energy = 0.006785
    audio name = 237-126133-0013.wav, index = 430, energy = 0.006184
    audio name = 237-126133-0010.wav, index = 180, energy = 0.006830
    audio name = 237-126133-0016.wav, index = 106, energy = 0.006674
    audio name = 237-126133-0008.wav, index = 304, energy = 0.007523
    audio name = 237-126133-0019.wav, index = 365, energy = 0.005449
    audio name = 237-126133-0004.wav, index = 3, energy = 0.006756
    audio name = 237-126133-0024.wav, index = 629, energy = 0.005335
    audio name = 237-126133-0022.wav, index = 457, energy = 0.006570
    audio name = 237-126133-0006.wav, index = 249, energy = 0.004459
    audio name = 237-126133-0021.wav, index = 196, energy = 0.004648
    audio name = 237-126133-0005.wav, index = 369, energy = 0.006163
    audio name = 237-126133-0011.wav, index = 247, energy = 0.005576
    audio name = 237-126133-0014.wav, index = 163, energy = 0.006398
    audio name = 237-126133-0009.wav, index = 208, energy = 0.006741
    audio name = 237-126133-0017.wav, index = 53, energy = 0.005936
    audio name = 237-126133-0003.wav, index = 9, energy = 0.004612
    audio name = 237-126133-0002.wav, index = 484, energy = 0.005879
    audio name = 237-126133-0020.wav, index = 32, energy = 0.007449
    audio name = 6930-75918-0020.wav, index = 741, energy = 0.003088
    audio name = 6930-76324-0000.wav, index = 260, energy = 0.004327
    audio name = 6930-75918-0004.wav, index = 379, energy = 0.002570
    audio name = 6930-76324-0002.wav, index = 88, energy = 0.003938
    audio name = 6930-75918-0011.wav, index = 110, energy = 0.002654
    audio name = 6930-75918-0017.wav, index = 380, energy = 0.002169
    audio name = 6930-75918-0006.wav, index = 471, energy = 0.003279
    audio name = 6930-75918-0000.wav, index = 85, energy = 0.003564
    audio name = 6930-76324-0003.wav, index = 213, energy = 0.003445
    audio name = 6930-75918-0010.wav, index = 35, energy = 0.003070
    audio name = 6930-75918-0007.wav, index = 187, energy = 0.003611
    audio name = 6930-75918-0001.wav, index = 658, energy = 0.002678
    audio name = 6930-75918-0016.wav, index = 312, energy = 0.003149
    audio name = 6930-75918-0008.wav, index = 473, energy = 0.003311
