Results for illegal audios:

    audio name = 260-123286-0008.wav, index = 23, energy = 0.000000
    audio name = 237-126133-0012.wav, index = 9, energy = 0.000100
    audio name = 237-126133-0001.wav, index = 43, energy = 0.000098
    audio name = 237-126133-0018.wav, index = 158, energy = 0.000124
    audio name = 237-126133-0000.wav, index = 506, energy = 0.000089
    audio name = 237-126133-0007.wav, index = 47, energy = 0.000097
    audio name = 237-126133-0013.wav, index = 15, energy = 0.000096
    audio name = 237-126133-0010.wav, index = 365, energy = 0.000109
    audio name = 237-126133-0016.wav, index = 256, energy = 0.000119
    audio name = 237-126133-0008.wav, index = 360, energy = 0.000112
    audio name = 237-126133-0019.wav, index = 3, energy = 0.000097
    audio name = 237-126133-0004.wav, index = 324, energy = 0.000182
    audio name = 237-126133-0024.wav, index = 1, energy = 0.000096
    audio name = 237-126133-0022.wav, index = 287, energy = 0.000120
    audio name = 237-126133-0006.wav, index = 105, energy = 0.000169
    audio name = 237-126133-0021.wav, index = 404, energy = 0.000120
    audio name = 237-126133-0005.wav, index = 436, energy = 0.000075
    audio name = 237-126133-0011.wav, index = 479, energy = 0.000135
    audio name = 237-126133-0014.wav, index = 88, energy = 0.000137
    audio name = 237-126133-0009.wav, index = 387, energy = 0.000132
    audio name = 237-126133-0017.wav, index = 193, energy = 0.000101
    audio name = 237-126133-0003.wav, index = 410, energy = 0.000118
    audio name = 237-126133-0002.wav, index = 185, energy = 0.000085
    audio name = 237-126133-0020.wav, index = 17, energy = 0.000115
    audio name = 6930-75918-0020.wav, index = 573, energy = 0.000066
    audio name = 6930-76324-0000.wav, index = 293, energy = 0.000098
    audio name = 6930-75918-0004.wav, index = 38, energy = 0.000090
    audio name = 6930-76324-0002.wav, index = 41, energy = 0.000124
    audio name = 6930-75918-0011.wav, index = 21, energy = 0.000158
    audio name = 6930-75918-0017.wav, index = 167, energy = 0.000074
    audio name = 6930-75918-0006.wav, index = 358, energy = 0.000091
    audio name = 6930-75918-0000.wav, index = 3, energy = 0.000186
    audio name = 6930-76324-0003.wav, index = 322, energy = 0.000075
    audio name = 6930-75918-0010.wav, index = 27, energy = 0.000157
    audio name = 6930-75918-0007.wav, index = 18, energy = 0.000089
    audio name = 6930-75918-0001.wav, index = 1416, energy = 0.000071
    audio name = 6930-75918-0016.wav, index = 955, energy = 0.000074
    audio name = 6930-75918-0008.wav, index = 347, energy = 0.000070
    audio name = 6930-75918-0015.wav, index = 118, energy = 0.000155
    audio name = 6930-76324-0001.wav, index = 289, energy = 0.000192
    audio name = 6930-75918-0013.wav, index = 17, energy = 0.000073
    audio name = 6930-75918-0002.wav, index = 460, energy = 0.000063
    audio name = 6930-75918-0014.wav, index = 1636, energy = 0.000082
    audio name = 6930-75918-0009.wav, index = 623, energy = 0.000073
    audio name = 6930-75918-0005.wav, index = 1282, energy = 0.000082
    audio name = 6930-75918-0018.wav, index = 21, energy = 0.000108
    audio name = 6930-75918-0012.wav, index = 121, energy = 0.000116
    audio name = 6930-75918-0003.wav, index = 1156, energy = 0.000076
    audio name = 6930-75918-0019.wav, index = 558, energy = 0.000099


spk = 4446

  Results for legal audios:

    audio name = 4446-2275-0037.wav, index = 41, energy = 0.000027
    audio name = 4446-2273-0019.wav, index = 291, energy = 0.000030
    audio name = 4446-2273-0010.wav, index = 1088, energy = 0.000022
    audio name = 4446-2273-0008.wav, index = 314, energy = 0.000015
    audio name = 4446-2271-0009.wav, index = 112, energy = 0.000005
    audio name = 4446-2275-0004.wav, index = 10, energy = 0.000021
    audio name = 4446-2275-0009.wav, index = 11, energy = 0.000031
    audio name = 4446-2275-0032.wav, index = 142, energy = 0.000031
    audio name = 4446-2271-0002.wav, index = 7, energy = 0.000007
    audio name = 4446-2275-0029.wav, index = 13, energy = 0.000023
    audio name = 4446-2275-0002.wav, index = 733, energy = 0.000022
    audio name = 4446-2271-0004.wav, index = 125, energy = 0.000004
    audio name = 4446-2273-0022.wav, index = 352, energy = 0.000015
    audio name = 4446-2275-0007.wav, index = 1, energy = 0.000030
    audio name = 4446-2271-0008.wav, index = 528, energy = 0.000006
    audio name = 4446-2271-0003.wav, index = 341, energy = 0.000007
    audio name = 4446-2273-0015.wav, index = 34, energy = 0.000019
    audio name = 4446-2273-0025.wav, index = 360, energy = 0.000037
    audio name = 4446-2275-0010.wav, index = 0, energy = 0.000027
    audio name = 4446-2271-0012.wav, index = 11, energy = 0.000007
    audio name = 4446-2275-0025.wav, index = 17, energy = 0.000029
    audio name = 4446-2271-0022.wav, index = 63, energy = 0.000006
    audio name = 4446-2273-0005.wav, index = 29, energy = 0.000035
    audio name = 4446-2275-0039.wav, index = 186, energy = 0.000030
    audio name = 4446-2271-0014.wav, index = 88, energy = 0.000006
    audio name = 4446-2271-0000.wav, index = 186, energy = 0.000007
    audio name = 4446-2271-0005.wav, index = 8, energy = 0.000007
    audio name = 4446-2275-0028.wav, index = 185, energy = 0.000032
    audio name = 4446-2273-0026.wav, index = 94, energy = 0.000034
    audio name = 4446-2271-0010.wav, index = 90, energy = 0.000008
    audio name = 4446-2273-0023.wav, index = 600, energy = 0.000038
    audio name = 4446-2273-0012.wav, index = 5, energy = 0.000031
    audio name = 4446-2273-0034.wav, index = 328, energy = 0.000017
    audio name = 4446-2271-0001.wav, index = 590, energy = 0.000007
    audio name = 4446-2275-0035.wav, index = 23, energy = 0.000025
    audio name = 4446-2275-0034.wav, index = 287, energy = 0.000034
    audio name = 4446-2273-0011.wav, index = 254, energy = 0.000021
    audio name = 4446-2273-0021.wav, index = 24, energy = 0.000013
    audio name = 4446-2271-0020.wav, index = 530, energy = 0.000006
    audio name = 4446-2275-0018.wav, index = 224, energy = 0.000029
    audio name = 4446-2271-0023.wav, index = 114, energy = 0.000006
    audio name = 4446-2275-0012.wav, index = 586, energy = 0.000029
    audio name = 4446-2271-0006.wav, index = 276, energy = 0.000007
    audio name = 4446-2275-0017.wav, index = 231, energy = 0.000030
    audio name = 4446-2275-0000.wav, index = 443, energy = 0.000032
    audio name = 4446-2275-0043.wav, index = 4, energy = 0.000027
    audio name = 4446-2271-0018.wav, index = 385, energy = 0.000005
    audio name = 4446-2275-0013.wav, index = 347, energy = 0.000026
    audio name = 4446-2273-0032.wav, index = 551, energy = 0.000028
    audio name = 4446-2275-0016.wav, index = 3, energy = 0.000028
    audio name = 4446-2271-0024.wav, index = 98, energy = 0.000008
    audio name = 4446-2275-0041.wav, index = 465, energy = 0.000023
    audio name = 4446-2273-0018.wav, index = 27, energy = 0.000021
    audio name = 4446-2273-0016.wav, index = 239, energy = 0.000022
    audio name = 4446-2275-0006.wav, index = 89, energy = 0.000046
    audio name = 4446-2271-0017.wav, index = 328, energy = 0.000006
    audio name = 4446-2273-0017.wav, index = 24, energy = 0.000030
    audio name = 4446-2273-0035.wav, index = 331, energy = 0.000020
    audio name = 4446-2273-0000.wav, index = 874, energy = 0.000015
    audio name = 4446-2275-0011.wav, index = 12, energy = 0.000029
    audio name = 4446-2273-0003.wav, index = 12, energy = 0.000017
    audio name = 4446-2273-0033.wav, index = 49, energy = 0.000019
    audio name = 4446-2273-0029.wav, index = 310, energy = 0.000017
    audio name = 4446-2275-0022.wav, index = 310, energy = 0.000021
    audio name = 4446-2275-0019.wav, index = 25, energy = 0.000023
    audio name = 4446-2273-0014.wav, index = 21, energy = 0.000042
    audio name = 4446-2275-0038.wav, index = 432, energy = 0.000025
    audio name = 4446-2275-0040.wav, index = 91, energy = 0.000027
    audio name = 4446-2273-0028.wav, index = 13, energy = 0.000017
    audio name = 4446-2273-0004.wav, index = 506, energy = 0.000016
    audio name = 4446-2271-0007.wav, index = 26, energy = 0.000009
    audio name = 4446-2275-0014.wav, index = 22, energy = 0.000026
    audio name = 4446-2273-0030.wav, index = 157, energy = 0.000032
    audio name = 4446-2271-0021.wav, index = 20, energy = 0.000008
    audio name = 4446-2275-0026.wav, index = 258, energy = 0.000029
    audio name = 4446-2275-0030.wav, index = 255, energy = 0.000032
    audio name = 4446-2275-0027.wav, index = 280, energy = 0.000026
    audio name = 4446-2273-0013.wav, index = 232, energy = 0.000018
    audio name = 4446-2273-0036.wav, index = 261, energy = 0.000036
    audio name = 4446-2275-0042.wav, index = 22, energy = 0.000023
    audio name = 4446-2275-0031.wav, index = 21, energy = 0.000023
    audio name = 4446-2275-0036.wav, index = 25, energy = 0.000041
    audio name = 4446-2271-0011.wav, index = 383, energy = 0.000007
    audio name = 4446-2271-0015.wav, index = 93, energy = 0.000006
    audio name = 4446-2273-0002.wav, index = 74, energy = 0.000038
    audio name = 4446-2275-0015.wav, index = 285, energy = 0.000030
    audio name = 4446-2273-0020.wav, index = 0, energy = 0.000016
    audio name = 4446-2273-0027.wav, index = 218, energy = 0.000043
    audio name = 4446-2275-0020.wav, index = 258, energy = 0.000025
    audio name = 4446-2275-0023.wav, index = 21, energy = 0.000018
    audio name = 4446-2273-0006.wav, index = 4, energy = 0.000034
    audio name = 4446-2271-0019.wav, index = 34, energy = 0.000005
    audio name = 4446-2273-0007.wav, index = 294, energy = 0.000020
    audio name = 4446-2271-0016.wav, index = 392, energy = 0.000004
    audio name = 4446-2271-0013.wav, index = 329, energy = 0.000007
    audio name = 4446-2275-0003.wav, index = 27, energy = 0.000021
    audio name = 4446-2275-0001.wav, index = 2, energy = 0.000035
    audio name = 4446-2273-0024.wav, index = 276, energy = 0.000018
    audio name = 4446-2275-0005.wav, index = 418, energy = 0.000031
    audio name = 4446-2275-0008.wav, index = 409, energy = 0.000025
    audio name = 4446-2273-0001.wav, index = 119, energy = 0.000034
    audio name = 4446-2275-0024.wav, index = 25, energy = 0.000034
    audio name = 4446-2275-0033.wav, index = 639, energy = 0.000025
    audio name = 4446-2273-0009.wav, index = 245, energy = 0.000033
    audio name = 4446-2273-0031.wav, index = 154, energy = 0.000036

  Results for adversarial audios:

    audio name = 260-123286-0008.wav, index = 22, energy = 0.000049
    audio name = 260-123286-0019.wav, index = 633, energy = 0.000061
    audio name = 260-123286-0003.wav, index = 21, energy = 0.000109
    audio name = 260-123286-0005.wav, index = 476, energy = 0.000047
    audio name = 260-123286-0014.wav, index = 34, energy = 0.000061
    audio name = 260-123286-0016.wav, index = 27, energy = 0.000068
    audio name = 260-123286-0015.wav, index = 510, energy = 0.000049
    audio name = 260-123286-0018.wav, index = 27, energy = 0.000052
    audio name = 260-123286-0012.wav, index = 234, energy = 0.000112
    audio name = 260-123286-0009.wav, index = 0, energy = 0.000065
    audio name = 260-123286-0013.wav, index = 467, energy = 0.000058
    audio name = 260-123286-0022.wav, index = 35, energy = 0.000060
    audio name = 260-123286-0002.wav, index = 1, energy = 0.000056
    audio name = 260-123286-0024.wav, index = 30, energy = 0.000052
    audio name = 260-123286-0017.wav, index = 6, energy = 0.000045
    audio name = 260-123286-0004.wav, index = 165, energy = 0.000146
    audio name = 260-123286-0023.wav, index = 582, energy = 0.000049
    audio name = 260-123286-0011.wav, index = 415, energy = 0.000061
    audio name = 260-123286-0007.wav, index = 34, energy = 0.000053
    audio name = 260-123286-0006.wav, index = 28, energy = 0.000066
    audio name = 6829-68769-0017.wav, index = 12, energy = 0.000104
    audio name = 6829-68769-0014.wav, index = 19, energy = 0.000138
    audio name = 6829-68769-0010.wav, index = 143, energy = 0.000237
    audio name = 6829-68769-0000.wav, index = 1, energy = 0.000075
    audio name = 6829-68769-0005.wav, index = 537, energy = 0.000092
    audio name = 6829-68769-0019.wav, index = 14, energy = 0.000191
    audio name = 6829-68769-0003.wav, index = 17, energy = 0.000103
    audio name = 6829-68769-0016.wav, index = 398, energy = 0.000167
    audio name = 6829-68769-0024.wav, index = 462, energy = 0.000088
    audio name = 6829-68769-0009.wav, index = 43, energy = 0.000058
    audio name = 6829-68769-0011.wav, index = 303, energy = 0.000137
    audio name = 6829-68769-0002.wav, index = 182, energy = 0.000077
    audio name = 6829-68769-0015.wav, index = 24, energy = 0.000073
    audio name = 6829-68769-0012.wav, index = 295, energy = 0.000212
    audio name = 237-126133-0015.wav, index = 231, energy = 0.000108
    audio name = 237-126133-0023.wav, index = 642, energy = 0.000095
    audio name = 237-126133-0012.wav, index = 353, energy = 0.000109
    audio name = 237-126133-0001.wav, index = 1180, energy = 0.000078
    audio name = 237-126133-0018.wav, index = 164, energy = 0.000175
    audio name = 237-126133-0000.wav, index = 754, energy = 0.000090
    audio name = 237-126133-0007.wav, index = 374, energy = 0.000093
    audio name = 237-126133-0013.wav, index = 655, energy = 0.000082
    audio name = 237-126133-0010.wav, index = 620, energy = 0.000116
    audio name = 237-126133-0016.wav, index = 122, energy = 0.000100
    audio name = 237-126133-0008.wav, index = 374, energy = 0.000109
    audio name = 237-126133-0019.wav, index = 285, energy = 0.000092
    audio name = 237-126133-0004.wav, index = 34, energy = 0.000099
    audio name = 237-126133-0024.wav, index = 963, energy = 0.000170
    audio name = 237-126133-0006.wav, index = 567, energy = 0.000140
    audio name = 237-126133-0005.wav, index = 462, energy = 0.000106
    audio name = 237-126133-0011.wav, index = 327, energy = 0.000097
    audio name = 237-126133-0014.wav, index = 452, energy = 0.000110
    audio name = 237-126133-0009.wav, index = 206, energy = 0.000112
    audio name = 237-126133-0017.wav, index = 478, energy = 0.000148
    audio name = 237-126133-0003.wav, index = 24, energy = 0.000105
    audio name = 237-126133-0002.wav, index = 2, energy = 0.000097
    audio name = 237-126133-0020.wav, index = 15, energy = 0.000140
    audio name = 6930-75918-0020.wav, index = 24, energy = 0.000046
    audio name = 6930-76324-0000.wav, index = 16, energy = 0.000086
    audio name = 6930-75918-0004.wav, index = 704, energy = 0.000063
    audio name = 6930-76324-0002.wav, index = 226, energy = 0.000099
    audio name = 6930-75918-0011.wav, index = 277, energy = 0.000070
    audio name = 6930-75918-0017.wav, index = 221, energy = 0.000074
    audio name = 6930-75918-0006.wav, index = 567, energy = 0.000078
    audio name = 6930-75918-0000.wav, index = 45, energy = 0.000100
    audio name = 6930-76324-0003.wav, index = 145, energy = 0.000088
    audio name = 6930-75918-0010.wav, index = 39, energy = 0.000073
    audio name = 6930-75918-0007.wav, index = 119, energy = 0.000071
    audio name = 6930-75918-0001.wav, index = 1417, energy = 0.000077
    audio name = 6930-75918-0016.wav, index = 348, energy = 0.000077
    audio name = 6930-75918-0008.wav, index = 6, energy = 0.000079
    audio name = 6930-75918-0015.wav, index = 120, energy = 0.000077
    audio name = 6930-76324-0001.wav, index = 164, energy = 0.000084
    audio name = 6930-75918-0013.wav, index = 233, energy = 0.000064
    audio name = 6930-75918-0002.wav, index = 148, energy = 0.000085
    audio name = 6930-75918-0014.wav, index = 21, energy = 0.000075
    audio name = 6930-75918-0009.wav, index = 561, energy = 0.000069
    audio name = 6930-75918-0005.wav, index = 1271, energy = 0.000067
    audio name = 6930-75918-0018.wav, index = 1, energy = 0.000082
    audio name = 6930-75918-0012.wav, index = 184, energy = 0.000150
    audio name = 6930-75918-0003.wav, index = 437, energy = 0.000082
    audio name = 6930-75918-0019.wav, index = 413, energy = 0.000085


spk = 5142

  Results for legal audios:

    audio name = 5142-33396-0057.wav, index = 72, energy = 0.000002
    audio name = 5142-33396-0068.wav, index = 309, energy = 0.000002
    audio name = 5142-33396-0038.wav, index = 189, energy = 0.000011
    audio name = 5142-36377-0025.wav, index = 729, energy = 0.000000
    audio name = 5142-33396-0028.wav, index = 15, energy = 0.000008
    audio name = 5142-33396-0048.wav, index = 13, energy = 0.000014
    audio name = 5142-33396-0008.wav, index = 106, energy = 0.000014
    audio name = 5142-33396-0029.wav, index = 76, energy = 0.000006
    audio name = 5142-36377-0006.wav, index = 262, energy = 0.000003
    audio name = 5142-36377-0007.wav, index = 126, energy = 0.000003
    audio name = 5142-33396-0006.wav, index = 283, energy = 0.000010
    audio name = 5142-33396-0058.wav, index = 145, energy = 0.000012
    audio name = 5142-33396-0011.wav, index = 193, energy = 0.000013
    audio name = 5142-33396-0043.wav, index = 269, energy = 0.000003
    audio name = 5142-33396-0013.wav, index = 9, energy = 0.000013
    audio name = 5142-36377-0005.wav, index = 407, energy = 0.000003
    audio name = 5142-33396-0000.wav, index = 179, energy = 0.000013
    audio name = 5142-33396-0027.wav, index = 127, energy = 0.000004
    audio name = 5142-36586-0003.wav, index = 46, energy = 0.000002
    audio name = 5142-36586-0004.wav, index = 87, energy = 0.000001
    audio name = 5142-36377-0021.wav, index = 1048, energy = 0.000002
    audio name = 5142-36377-0018.wav, index = 204, energy = 0.000022
    audio name = 5142-33396-0033.wav, index = 439, energy = 0.000001
    audio name = 5142-33396-0066.wav, index = 62, energy = 0.000004
    audio name = 5142-33396-0004.wav, index = 168, energy = 0.000012
    audio name = 5142-33396-0022.wav, index = 220, energy = 0.000006
    audio name = 5142-33396-0016.wav, index = 171, energy = 0.000014
    audio name = 5142-33396-0041.wav, index = 156, energy = 0.000009
    audio name = 5142-33396-0024.wav, index = 51, energy = 0.000007
    audio name = 5142-33396-0025.wav, index = 291, energy = 0.000012
    audio name = 5142-33396-0044.wav, index = 381, energy = 0.000003
    audio name = 5142-36377-0012.wav, index = 212, energy = 0.000003
    audio name = 5142-36377-0008.wav, index = 10, energy = 0.000000
    audio name = 5142-33396-0067.wav, index = 426, energy = 0.000001
    audio name = 5142-33396-0017.wav, index = 31, energy = 0.000013
    audio name = 5142-33396-0032.wav, index = 550, energy = 0.000012
    audio name = 5142-33396-0042.wav, index = 243, energy = 0.000002
    audio name = 5142-33396-0062.wav, index = 46, energy = 0.000003
    audio name = 5142-33396-0061.wav, index = 195, energy = 0.000016
    audio name = 5142-33396-0023.wav, index = 21, energy = 0.000013
    audio name = 5142-36377-0023.wav, index = 5, energy = 0.000000
    audio name = 5142-33396-0007.wav, index = 358, energy = 0.000013
    audio name = 5142-33396-0001.wav, index = 227, energy = 0.000013
    audio name = 5142-36377-0013.wav, index = 616, energy = 0.000002
    audio name = 5142-36377-0024.wav, index = 0, energy = 0.000000
    audio name = 5142-36377-0019.wav, index = 15, energy = 0.000000
    audio name = 5142-33396-0031.wav, index = 548, energy = 0.000007
    audio name = 5142-36377-0011.wav, index = 95, energy = 0.000002
    audio name = 5142-33396-0052.wav, index = 430, energy = 0.000003
    audio name = 5142-36377-0017.wav, index = 0, energy = 0.000000
    audio name = 5142-33396-0053.wav, index = 344, energy = 0.000004
    audio name = 5142-33396-0040.wav, index = 58, energy = 0.000005
    audio name = 5142-36377-0022.wav, index = 1068, energy = 0.000003
    audio name = 5142-33396-0060.wav, index = 188, energy = 0.000012
    audio name = 5142-33396-0035.wav, index = 297, energy = 0.000011
    audio name = 5142-36377-0003.wav, index = 52, energy = 0.000003
    audio name = 5142-33396-0012.wav, index = 76, energy = 0.000004
    audio name = 5142-33396-0030.wav, index = 229, energy = 0.000012
    audio name = 5142-36600-0000.wav, index = 171, energy = 0.000001
    audio name = 5142-36377-0010.wav, index = 319, energy = 0.000001
    audio name = 5142-36377-0015.wav, index = 47, energy = 0.000006
    audio name = 5142-33396-0059.wav, index = 198, energy = 0.000007
    audio name = 5142-33396-0064.wav, index = 195, energy = 0.000007
    audio name = 5142-36586-0002.wav, index = 140, energy = 0.000004
    audio name = 5142-33396-0046.wav, index = 215, energy = 0.000002
    audio name = 5142-33396-0034.wav, index = 536, energy = 0.000005
    audio name = 5142-33396-0036.wav, index = 246, energy = 0.000011
    audio name = 5142-33396-0056.wav, index = 90, energy = 0.000012
    audio name = 5142-33396-0009.wav, index = 42, energy = 0.000010
    audio name = 5142-36377-0000.wav, index = 97, energy = 0.000002
    audio name = 5142-36586-0000.wav, index = 11, energy = 0.000000
    audio name = 5142-33396-0045.wav, index = 119, energy = 0.000006
    audio name = 5142-36377-0016.wav, index = 181, energy = 0.000002
    audio name = 5142-33396-0039.wav, index = 192, energy = 0.000011
    audio name = 5142-36377-0004.wav, index = 166, energy = 0.000002
    audio name = 5142-33396-0020.wav, index = 207, energy = 0.000008
    audio name = 5142-33396-0014.wav, index = 210, energy = 0.000003
    audio name = 5142-33396-0015.wav, index = 323, energy = 0.000009
    audio name = 5142-36377-0002.wav, index = 43, energy = 0.000004
    audio name = 5142-33396-0049.wav, index = 88, energy = 0.000007
    audio name = 5142-36377-0009.wav, index = 4, energy = 0.000001
    audio name = 5142-33396-0026.wav, index = 234, energy = 0.000013
    audio name = 5142-33396-0065.wav, index = 7, energy = 0.000004
    audio name = 5142-33396-0002.wav, index = 353, energy = 0.000013
    audio name = 5142-33396-0019.wav, index = 451, energy = 0.000010
    audio name = 5142-33396-0021.wav, index = 62, energy = 0.000006
    audio name = 5142-36377-0020.wav, index = 0, energy = 0.000001
    audio name = 5142-36586-0001.wav, index = 31, energy = 0.000003
    audio name = 5142-33396-0055.wav, index = 39, energy = 0.000005
    audio name = 5142-33396-0018.wav, index = 80, energy = 0.000012
    audio name = 5142-33396-0010.wav, index = 39, energy = 0.000008
    audio name = 5142-33396-0063.wav, index = 16, energy = 0.000012
    audio name = 5142-36377-0014.wav, index = 1881, energy = 0.000002
    audio name = 5142-36377-0001.wav, index = 42, energy = 0.000004
    audio name = 5142-33396-0050.wav, index = 145, energy = 0.000004
    audio name = 5142-33396-0005.wav, index = 7, energy = 0.000013
    audio name = 5142-33396-0003.wav, index = 281, energy = 0.000005
    audio name = 5142-33396-0054.wav, index = 77, energy = 0.000002
    audio name = 5142-33396-0047.wav, index = 235, energy = 0.000010
    audio name = 5142-33396-0037.wav, index = 91, energy = 0.000008

  Results for adversarial audios:

    audio name = 260-123286-0008.wav, index = 355, energy = 0.000052
    audio name = 260-123286-0019.wav, index = 834, energy = 0.000044
    audio name = 260-123286-0003.wav, index = 45, energy = 0.000049
    audio name = 260-123286-0005.wav, index = 455, energy = 0.000071
    audio name = 260-123286-0014.wav, index = 32, energy = 0.000049
    audio name = 260-123286-0016.wav, index = 36, energy = 0.000066
    audio name = 260-123286-0015.wav, index = 9, energy = 0.000053
    audio name = 260-123286-0021.wav, index = 21, energy = 0.000061
    audio name = 260-123286-0018.wav, index = 41, energy = 0.000056
    audio name = 260-123286-0001.wav, index = 286, energy = 0.000053
    audio name = 260-123286-0012.wav, index = 5, energy = 0.000066
    audio name = 260-123286-0009.wav, index = 8, energy = 0.000062
    audio name = 260-123286-0010.wav, index = 53, energy = 0.000064
    audio name = 260-123286-0013.wav, index = 4, energy = 0.000061
    audio name = 260-123286-0020.wav, index = 138, energy = 0.000053
    audio name = 260-123286-0022.wav, index = 41, energy = 0.000054
    audio name = 260-123286-0002.wav, index = 44, energy = 0.000049
    audio name = 260-123286-0024.wav, index = 39, energy = 0.000058
    audio name = 260-123286-0017.wav, index = 8, energy = 0.000045
    audio name = 260-123286-0004.wav, index = 159, energy = 0.000063
    audio name = 260-123286-0023.wav, index = 571, energy = 0.000069
    audio name = 260-123286-0011.wav, index = 251, energy = 0.000065
    audio name = 260-123286-0007.wav, index = 32, energy = 0.000063
    audio name = 260-123286-0000.wav, index = 274, energy = 0.000047
    audio name = 260-123286-0006.wav, index = 268, energy = 0.000050
    audio name = 6829-68769-0008.wav, index = 440, energy = 0.000088
    audio name = 6829-68769-0001.wav, index = 424, energy = 0.000108
    audio name = 6829-68769-0017.wav, index = 19, energy = 0.000073
    audio name = 6829-68769-0006.wav, index = 225, energy = 0.000078
    audio name = 6829-68769-0014.wav, index = 17, energy = 0.000127
    audio name = 6829-68769-0020.wav, index = 492, energy = 0.000071
    audio name = 6829-68769-0022.wav, index = 283, energy = 0.000115
    audio name = 6829-68769-0010.wav, index = 145, energy = 0.000059
    audio name = 6829-68769-0000.wav, index = 12, energy = 0.000079
    audio name = 6829-68769-0005.wav, index = 536, energy = 0.000079
    audio name = 6829-68769-0019.wav, index = 99, energy = 0.000104
    audio name = 6829-68769-0018.wav, index = 476, energy = 0.000070
    audio name = 6829-68769-0004.wav, index = 412, energy = 0.000080
    audio name = 6829-68769-0007.wav, index = 349, energy = 0.000109
    audio name = 6829-68769-0013.wav, index = 28, energy = 0.000078
    audio name = 6829-68769-0003.wav, index = 13, energy = 0.000074
    audio name = 6829-68769-0023.wav, index = 485, energy = 0.000094
    audio name = 6829-68769-0016.wav, index = 397, energy = 0.000081
    audio name = 6829-68769-0024.wav, index = 465, energy = 0.000098
    audio name = 6829-68769-0009.wav, index = 118, energy = 0.000085
    audio name = 6829-68769-0011.wav, index = 300, energy = 0.000092
    audio name = 6829-68769-0002.wav, index = 21, energy = 0.000086
    audio name = 6829-68769-0015.wav, index = 28, energy = 0.000084
    audio name = 6829-68769-0012.wav, index = 410, energy = 0.000076
    audio name = 6829-68769-0021.wav, index = 346, energy = 0.000084
    audio name = 237-126133-0023.wav, index = 388, energy = 0.000096
    audio name = 237-126133-0012.wav, index = 39, energy = 0.000113
    audio name = 237-126133-0001.wav, index = 832, energy = 0.000081
    audio name = 237-126133-0018.wav, index = 390, energy = 0.000126
    audio name = 237-126133-0000.wav, index = 98, energy = 0.000128
    audio name = 237-126133-0007.wav, index = 49, energy = 0.000197
    audio name = 237-126133-0013.wav, index = 429, energy = 0.000130
    audio name = 237-126133-0008.wav, index = 208, energy = 0.000094
    audio name = 237-126133-0019.wav, index = 32, energy = 0.000119
    audio name = 237-126133-0024.wav, index = 13, energy = 0.000117
    audio name = 237-126133-0022.wav, index = 290, energy = 0.000111
    audio name = 237-126133-0005.wav, index = 487, energy = 0.000107
    audio name = 237-126133-0011.wav, index = 5, energy = 0.000129
    audio name = 237-126133-0014.wav, index = 132, energy = 0.000081
    audio name = 237-126133-0009.wav, index = 382, energy = 0.000105
    audio name = 237-126133-0017.wav, index = 21, energy = 0.000174
    audio name = 237-126133-0003.wav, index = 533, energy = 0.000090
    audio name = 237-126133-0002.wav, index = 870, energy = 0.000205
    audio name = 237-126133-0020.wav, index = 206, energy = 0.000202
    audio name = 6930-75918-0020.wav, index = 784, energy = 0.000073
    audio name = 6930-76324-0000.wav, index = 4, energy = 0.000072
    audio name = 6930-75918-0004.wav, index = 861, energy = 0.000063
    audio name = 6930-76324-0002.wav, index = 521, energy = 0.000079
    audio name = 6930-75918-0011.wav, index = 279, energy = 0.000091
    audio name = 6930-75918-0017.wav, index = 235, energy = 0.000049
    audio name = 6930-75918-0006.wav, index = 364, energy = 0.000081
    audio name = 6930-75918-0000.wav, index = 343, energy = 0.000086
    audio name = 6930-76324-0003.wav, index = 19, energy = 0.000078
    audio name = 6930-75918-0010.wav, index = 171, energy = 0.000055
    audio name = 6930-75918-0007.wav, index = 156, energy = 0.000074
    audio name = 6930-75918-0001.wav, index = 22, energy = 0.000094
    audio name = 6930-75918-0016.wav, index = 654, energy = 0.000073
    audio name = 6930-75918-0008.wav, index = 18, energy = 0.000085
    audio name = 6930-75918-0015.wav, index = 17, energy = 0.000088
    audio name = 6930-76324-0001.wav, index = 79, energy = 0.000095
    audio name = 6930-75918-0013.wav, index = 7, energy = 0.000077
    audio name = 6930-75918-0002.wav, index = 21, energy = 0.000097
    audio name = 6930-75918-0014.wav, index = 976, energy = 0.000068
    audio name = 6930-75918-0009.wav, index = 201, energy = 0.000072
    audio name = 6930-75918-0005.wav, index = 1286, energy = 0.000068
    audio name = 6930-75918-0018.wav, index = 782, energy = 0.000077
    audio name = 6930-75918-0012.wav, index = 59, energy = 0.000058
    audio name = 6930-75918-0003.wav, index = 761, energy = 0.000076
    audio name = 6930-75918-0019.wav, index = 791, energy = 0.000084


spk = 61

  Results for legal audios:

    audio name = 61-70968-0051.wav, index = 22, energy = 0.000070
    audio name = 61-70968-0025.wav, index = 34, energy = 0.000124
    audio name = 61-70970-0026.wav, index = 21, energy = 0.000075
    audio name = 61-70968-0050.wav, index = 105, energy = 0.000111
    audio name = 61-70968-0034.wav, index = 28, energy = 0.000151
    audio name = 61-70968-0044.wav, index = 3, energy = 0.000115
    audio name = 61-70968-0040.wav, index = 11, energy = 0.000104
